         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.25893e+05 1.02222e+07 6.53882e-02 9.68209e-10 8.07691e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 9.15014e-24 9.15014e-24 
1.41254e+05 1.17973e+07 7.26930e-02 8.45814e-10 7.26723e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 1.09078e-23 1.09078e-23 
1.58489e+05 1.36473e+07 8.06878e-02 7.37256e-10 6.53865e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 1.30299e-23 1.30299e-23 
1.77828e+05 1.58301e+07 8.94047e-02 6.41083e-10 5.88366e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 1.55937e-23 1.55937e-23 
1.99526e+05 1.84193e+07 9.88677e-02 5.56002e-10 5.29536e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 1.86934e-23 1.86934e-23 
2.23872e+05 2.15103e+07 1.09091e-01 4.80865e-10 4.76746e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 2.24457e-23 2.24457e-23 
2.51189e+05 2.52317e+07 1.20075e-01 4.14647e-10 4.29427e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 2.69983e-23 2.69983e-23 
2.81838e+05 2.97612e+07 1.31803e-01 3.56435e-10 3.87069e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 3.25441e-23 3.25441e-23 
3.16228e+05 3.53584e+07 1.44235e-01 3.05414e-10 3.49226e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 3.93491e-23 3.93491e-23 
3.54813e+05 4.24329e+07 1.57298e-01 2.60864e-10 3.15523e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 4.78133e-23 4.78133e-23 
3.98107e+05 5.17091e+07 1.70864e-01 2.22160e-10 2.85698e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 5.86197e-23 5.86197e-23 
4.46684e+05 6.47500e+07 1.84669e-01 1.88817e-10 2.59709e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 7.32106e-23 7.32106e-23 
5.01187e+05 8.67490e+07 1.97834e-01 1.60796e-10 2.38401e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 9.62782e-23 9.62782e-23 
5.62341e+05 2.46991e+08 1.78520e-01 1.57436e-10 2.43033e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 2.02648e-22 2.02294e-22 
6.30957e+05 3.45117e+08 1.75808e-01 1.42561e-10 2.24276e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 2.32845e-22 2.32845e-22 
7.07946e+05 4.26727e+08 1.80213e-01 1.25425e-10 2.03191e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 2.56418e-22 2.56418e-22 
7.94328e+05 5.08177e+08 1.87301e-01 1.09130e-10 1.83124e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 2.78945e-22 2.78945e-22 
8.91251e+05 5.93439e+08 1.95991e-01 9.42781e-11 1.64585e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 3.01626e-22 3.01626e-22 
1.00000e+06 6.84619e+08 2.05800e-01 8.09985e-11 1.47670e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-17 3.24796e-22 3.24796e-22 
