         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.00000e-01 2.55695e+02 1.00055e-08 7.61317e-03 7.77561e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.12594e-27 2.12841e-27 
1.12202e-01 2.65718e+02 1.24035e-08 6.95741e-03 7.11963e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.25739e-27 2.25758e-27 
1.25893e-01 2.75276e+02 1.54159e-08 6.34869e-03 6.51072e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.39598e-27 2.39615e-27 
1.41254e-01 2.84370e+02 1.91962e-08 5.78488e-03 5.94673e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.54331e-27 2.54337e-27 
1.58489e-01 2.93018e+02 2.39320e-08 5.26386e-03 5.42554e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.69929e-27 2.70041e-27 
1.77828e-01 3.01244e+02 2.98502e-08 4.78356e-03 4.94509e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.86571e-27 2.86593e-27 
1.99526e-01 3.09117e+02 3.72177e-08 4.34180e-03 4.50319e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.04161e-27 3.04216e-27 
2.23872e-01 3.16708e+02 4.63482e-08 3.93638e-03 4.09763e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.22820e-27 3.22845e-27 
2.51189e-01 3.24093e+02 5.76043e-08 3.56505e-03 3.72619e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.42557e-27 3.42542e-27 
2.81838e-01 3.31372e+02 7.13953e-08 3.22549e-03 3.38652e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.63430e-27 3.63330e-27 
3.16228e-01 3.38650e+02 8.81761e-08 2.91540e-03 3.07633e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.85379e-27 3.85372e-27 
3.54813e-01 3.45975e+02 1.08463e-07 2.63266e-03 2.79350e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.08564e-27 4.08497e-27 
3.98107e-01 3.53499e+02 1.32786e-07 2.37506e-03 2.53582e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.32908e-27 4.32913e-27 
4.46684e-01 3.61298e+02 1.61728e-07 2.14073e-03 2.30142e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.58497e-27 4.58512e-27 
5.01187e-01 3.69507e+02 1.95879e-07 1.92779e-03 2.08840e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.85344e-27 4.85321e-27 
5.62341e-01 3.78275e+02 2.35840e-07 1.73442e-03 1.89497e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.13411e-27 5.13429e-27 
6.30957e-01 3.87697e+02 2.82246e-07 1.55897e-03 1.71947e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.42760e-27 5.42764e-27 
7.07946e-01 3.97902e+02 3.35738e-07 1.39986e-03 1.56031e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.73374e-27 5.73386e-27 
7.94328e-01 4.08993e+02 3.96990e-07 1.25563e-03 1.41603e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.05272e-27 6.05294e-27 
8.91251e-01 4.21078e+02 4.66705e-07 1.12495e-03 1.28530e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.38474e-27 6.38501e-27 
1.00000e+00 4.34270e+02 5.45626e-07 1.00658e-03 1.16690e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.73004e-27 6.73033e-27 
1.12202e+00 4.48682e+02 6.34554e-07 8.99429e-04 1.05971e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.08913e-27 7.08903e-27 
1.25893e+00 4.64451e+02 7.34348e-07 8.02462e-04 9.62714e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.46217e-27 7.46205e-27 
1.41254e+00 4.81709e+02 8.45968e-07 7.14768e-04 8.74992e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.84996e-27 7.84983e-27 
1.58489e+00 5.00606e+02 9.70472e-07 6.35516e-04 7.95714e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.25341e-27 8.25330e-27 
1.77828e+00 5.21310e+02 1.10905e-06 5.63949e-04 7.24124e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.67363e-27 8.67370e-27 
1.99526e+00 5.44000e+02 1.26304e-06 4.99390e-04 6.59544e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.11237e-27 9.11224e-27 
2.23872e+00 5.68897e+02 1.43394e-06 4.41210e-04 6.01345e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.57134e-27 9.57122e-27 
2.51189e+00 5.96235e+02 1.62346e-06 3.88849e-04 5.48966e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.00530e-26 1.00529e-26 
2.81838e+00 6.26285e+02 1.83353e-06 3.41792e-04 5.01894e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.05604e-26 1.05603e-26 
3.16228e+00 6.59356e+02 2.06634e-06 2.99574e-04 4.59662e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.10970e-26 1.10969e-26 
3.54813e+00 6.95802e+02 2.32438e-06 2.61768e-04 4.21842e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.16671e-26 1.16671e-26 
3.98107e+00 7.36018e+02 2.61044e-06 2.27986e-04 3.88048e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.22759e-26 1.22758e-26 
4.46684e+00 7.80459e+02 2.92772e-06 1.97871e-04 3.57922e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.29291e-26 1.29290e-26 
5.01187e+00 8.29640e+02 3.27984e-06 1.71098e-04 3.31140e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.36335e-26 1.36335e-26 
5.62341e+00 8.84134e+02 3.67086e-06 1.47369e-04 3.07402e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.43968e-26 1.43969e-26 
6.30957e+00 9.44582e+02 4.10542e-06 1.26410e-04 2.86434e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.52277e-26 1.52277e-26 
7.07946e+00 1.01170e+03 4.58872e-06 1.07966e-04 2.67983e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.61355e-26 1.61354e-26 
7.94328e+00 1.08625e+03 5.12662e-06 9.18051e-05 2.51814e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.71303e-26 1.71302e-26 
8.91251e+00 1.16909e+03 5.72569e-06 7.77094e-05 2.37711e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.82229e-26 1.82228e-26 
1.00000e+01 1.26110e+03 6.39328e-06 6.54769e-05 2.25472e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.94242e-26 1.94241e-26 
1.12202e+01 1.36323e+03 7.13758e-06 5.49184e-05 2.14906e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.07449e-26 2.07450e-26 
1.25893e+01 1.47644e+03 7.96767e-06 4.58568e-05 2.05837e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.21958e-26 2.21958e-26 
1.41254e+01 1.60171e+03 8.89359e-06 3.81256e-05 1.98098e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.37859e-26 2.37859e-26 
1.58489e+01 1.74002e+03 9.92642e-06 3.15692e-05 1.91533e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.55232e-26 2.55232e-26 
1.77828e+01 1.89232e+03 1.10783e-05 2.60424e-05 1.85997e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.74136e-26 2.74137e-26 
1.99526e+01 2.05957e+03 1.23626e-05 2.14107e-05 1.81355e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.94608e-26 2.94608e-26 
2.23872e+01 2.24268e+03 1.37939e-05 1.75508e-05 1.77483e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.16656e-26 3.16656e-26 
2.51189e+01 2.44252e+03 1.53882e-05 1.43508e-05 1.74268e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.40260e-26 3.40261e-26 
2.81838e+01 2.65998e+03 1.71630e-05 1.17105e-05 1.71611e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.65375e-26 3.65375e-26 
3.16228e+01 2.89594e+03 1.91375e-05 9.54131e-06 1.69422e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.91921e-26 3.91921e-26 
3.54813e+01 3.15131e+03 2.13326e-05 7.76582e-06 1.67623e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.19798e-26 4.19798e-26 
3.98107e+01 3.42706e+03 2.37715e-05 6.31718e-06 1.66145e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.48877e-26 4.48877e-26 
4.46684e+01 3.72428e+03 2.64795e-05 5.13833e-06 1.64933e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.79013e-26 4.79013e-26 
5.01187e+01 4.04418e+03 2.94846e-05 4.18102e-06 1.63935e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.10045e-26 5.10045e-26 
5.62341e+01 4.38816e+03 3.28177e-05 3.40484e-06 1.63110e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.41802e-26 5.41802e-26 
6.30957e+01 4.75785e+03 3.65131e-05 2.77620e-06 1.62423e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.74107e-26 5.74107e-26 
7.07946e+01 5.15517e+03 4.06088e-05 2.26734e-06 1.61845e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.06786e-26 6.06786e-26 
7.94328e+01 5.58236e+03 4.51471e-05 1.85549e-06 1.61351e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.39670e-26 6.39670e-26 
8.91251e+01 6.04205e+03 5.01752e-05 1.52206e-06 1.60921e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.72600e-26 6.72600e-26 
1.00000e+02 6.53728e+03 5.57459e-05 1.25190e-06 1.60535e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.05432e-26 7.05432e-26 
1.12202e+02 7.07160e+03 6.19180e-05 1.03276e-06 1.60179e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.38042e-26 7.38042e-26 
1.25893e+02 7.64908e+03 6.87579e-05 8.54722e-07 1.59840e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.70324e-26 7.70324e-26 
1.41254e+02 8.27440e+03 7.63396e-05 7.09796e-07 1.59506e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.02196e-26 8.02196e-26 
1.58489e+02 8.95291e+03 8.47464e-05 5.91554e-07 1.59165e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.33601e-26 8.33601e-26 
1.77828e+02 9.69069e+03 9.40720e-05 4.94833e-07 1.58807e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.64503e-26 8.64503e-26 
1.99526e+02 1.04947e+04 1.04421e-04 4.15484e-07 1.58423e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.94894e-26 8.94894e-26 
2.23872e+02 1.13727e+04 1.15913e-04 3.50183e-07 1.58001e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.24787e-26 9.24787e-26 
2.51189e+02 1.23336e+04 1.28680e-04 2.96259e-07 1.57533e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.54221e-26 9.54221e-26 
2.81838e+02 1.33877e+04 1.42872e-04 2.51572e-07 1.57008e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.83257e-26 9.83257e-26 
3.16228e+02 1.45462e+04 1.58659e-04 2.14403e-07 1.56413e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.01198e-25 1.01198e-25 
3.54813e+02 1.58225e+04 1.76231e-04 1.83369e-07 1.55739e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.04050e-25 1.04050e-25 
3.98107e+02 1.72313e+04 1.95805e-04 1.57357e-07 1.54972e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.06895e-25 1.06895e-25 
4.46684e+02 1.87897e+04 2.17622e-04 1.35471e-07 1.54099e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.09749e-25 1.09749e-25 
5.01187e+02 2.05175e+04 2.41961e-04 1.16984e-07 1.53106e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.12630e-25 1.12630e-25 
5.62341e+02 2.24371e+04 2.69132e-04 1.01311e-07 1.51979e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.15559e-25 1.15559e-25 
6.30957e+02 2.45746e+04 2.99491e-04 8.79732e-08 1.50702e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.18561e-25 1.18561e-25 
7.07946e+02 2.69603e+04 3.33442e-04 7.65826e-08 1.49259e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.21663e-25 1.21663e-25 
7.94328e+02 2.96292e+04 3.71444e-04 6.68213e-08 1.47635e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.24898e-25 1.24898e-25 
8.91251e+02 3.26223e+04 4.14021e-04 5.84289e-08 1.45814e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.28299e-25 1.28299e-25 
1.00000e+03 3.59876e+04 4.61770e-04 5.11910e-08 1.43782e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.31909e-25 1.31909e-25 
1.12202e+03 3.97815e+04 5.15377e-04 4.49304e-08 1.41526e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.35772e-25 1.35772e-25 
1.25893e+03 4.40706e+04 5.75626e-04 3.95003e-08 1.39034e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.39942e-25 1.39942e-25 
1.41254e+03 4.89339e+04 6.43419e-04 3.47784e-08 1.36299e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.44478e-25 1.44478e-25 
1.58489e+03 5.44655e+04 7.19792e-04 3.06626e-08 1.33314e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.49449e-25 1.49449e-25 
1.77828e+03 6.07776e+04 8.05943e-04 2.70670e-08 1.30079e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.54933e-25 1.54933e-25 
1.99526e+03 6.80056e+04 9.03254e-04 2.39197e-08 1.26597e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.61020e-25 1.61020e-25 
2.23872e+03 7.63128e+04 1.01332e-03 2.11594e-08 1.22875e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.67816e-25 1.67816e-25 
2.51189e+03 8.58976e+04 1.13801e-03 1.87344e-08 1.18927e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.75444e-25 1.75444e-25 
2.81838e+03 9.70021e+04 1.27948e-03 1.66006e-08 1.14772e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.84045e-25 1.84045e-25 
3.16228e+03 1.09924e+05 1.44024e-03 1.47202e-08 1.10432e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.93788e-25 1.93788e-25 
3.54813e+03 1.25029e+05 1.62324e-03 1.30611e-08 1.05935e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.04871e-25 2.04871e-25 
3.98107e+03 1.42770e+05 1.83189e-03 1.15954e-08 1.01312e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.17528e-25 2.17528e-25 
4.46684e+03 1.63707e+05 2.07017e-03 1.02991e-08 9.65965e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.32038e-25 2.32038e-25 
5.01187e+03 1.88532e+05 2.34270e-03 9.15139e-09 9.18231e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.48730e-25 2.48730e-25 
5.62341e+03 2.18087e+05 2.65476e-03 8.13438e-09 8.70268e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.67994e-25 2.67994e-25 
6.30957e+03 2.53378e+05 3.01229e-03 7.23235e-09 8.22406e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.90285e-25 2.90285e-25 
7.07946e+03 2.95559e+05 3.42177e-03 6.43164e-09 7.74944e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.16125e-25 3.16125e-25 
7.94328e+03 3.45883e+05 3.89001e-03 5.72031e-09 7.28133e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.46099e-25 3.46099e-25 
8.91251e+03 4.05601e+05 4.42382e-03 5.08790e-09 6.82178e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.80847e-25 3.80847e-25 
1.00000e+04 4.75859e+05 5.02984e-03 4.52527e-09 6.37241e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.21065e-25 4.21065e-25 
1.12202e+04 5.57647e+05 5.71459e-03 4.02447e-09 5.93467e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.67515e-25 4.67515e-25 
1.25893e+04 6.51852e+05 6.48498e-03 3.57852e-09 5.51003e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.21076e-25 5.21076e-25 
1.41254e+04 7.59402e+05 7.34883e-03 3.18135e-09 5.10010e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.82798e-25 5.82798e-25 
1.58489e+04 8.81417e+05 8.31538e-03 2.82757e-09 4.70653e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.53966e-25 6.53966e-25 
1.77828e+04 1.01932e+06 9.39554e-03 2.51246e-09 4.33086e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.36158e-25 7.36158e-25 
1.99526e+04 1.17492e+06 1.06020e-02 2.23179e-09 3.97440e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 8.31300e-25 8.31300e-25 
2.23872e+04 1.35045e+06 1.19493e-02 1.98180e-09 3.63809e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.41740e-25 9.41740e-25 
2.51189e+04 1.54860e+06 1.34539e-02 1.75916e-09 3.32251e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.07032e-24 1.07032e-24 
2.81838e+04 1.77260e+06 1.51340e-02 1.56087e-09 3.02788e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.22050e-24 1.22050e-24 
3.16228e+04 2.02624e+06 1.70101e-02 1.38428e-09 2.75407e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.39647e-24 1.39647e-24 
3.54813e+04 2.31404e+06 1.91048e-02 1.22701e-09 2.50069e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.60330e-24 1.60330e-24 
3.98107e+04 2.64126e+06 2.14430e-02 1.08695e-09 2.26712e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.84719e-24 1.84719e-24 
4.46684e+04 3.01413e+06 2.40519e-02 9.62228e-10 2.05253e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.13565e-24 2.13565e-24 
5.01187e+04 3.43997e+06 2.69613e-02 8.51165e-10 1.85601e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.47782e-24 2.47782e-24 
5.62341e+04 3.92741e+06 3.02034e-02 7.52273e-10 1.67654e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.88486e-24 2.88486e-24 
6.30957e+04 4.48666e+06 3.38129e-02 6.64230e-10 1.51304e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.37032e-24 3.37032e-24 
7.07946e+04 5.12986e+06 3.78270e-02 5.85855e-10 1.36442e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.95071e-24 3.95071e-24 
7.94328e+04 5.87141e+06 4.22848e-02 5.16103e-10 1.22959e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.64612e-24 4.64612e-24 
8.91251e+04 6.72854e+06 4.72275e-02 4.54042e-10 1.10750e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.48094e-24 5.48094e-24 
1.00000e+05 7.72194e+06 5.26974e-02 3.98844e-10 9.97108e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 6.48476e-24 6.48476e-24 
1.12202e+05 8.87657e+06 5.87371e-02 3.49774e-10 8.97435e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.69342e-24 7.69342e-24 
1.25893e+05 1.02227e+07 6.53889e-02 3.06177e-10 8.07552e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.15032e-24 9.15032e-24 
