         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
8.91251e-02 9.77432e+02 1.16931e-09 1.21666e-01 1.21865e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.98066e-26 2.98621e-26 
1.00000e-01 1.08614e+03 1.33004e-09 1.14911e-01 1.15108e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.06754e-26 3.07320e-26 
1.12202e-01 1.20674e+03 1.51409e-09 1.08153e-01 1.08348e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.17260e-26 3.16520e-26 
1.25893e-01 1.34139e+03 1.72110e-09 1.01945e-01 1.02138e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.26228e-26 3.25501e-26 
1.41254e-01 1.49144e+03 1.95509e-09 9.61007e-02 9.62914e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.34533e-26 3.34400e-26 
1.58489e-01 1.65817e+03 2.22163e-09 9.03817e-02 9.05706e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.43788e-26 3.43576e-26 
1.77828e-01 1.84359e+03 2.52445e-09 8.48813e-02 8.50685e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.53279e-26 3.52867e-26 
1.99526e-01 2.04987e+03 2.86795e-09 7.96506e-02 7.98361e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.62565e-26 3.62128e-26 
2.23872e-01 2.27960e+03 3.25624e-09 7.47949e-02 7.49789e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.70745e-26 3.71027e-26 
2.51189e-01 2.53420e+03 3.70068e-09 6.99466e-02 7.01289e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.80431e-26 3.80418e-26 
2.81838e-01 2.81754e+03 4.20329e-09 6.54981e-02 6.56790e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.88656e-26 3.89211e-26 
3.16228e-01 3.13147e+03 4.77754e-09 6.11634e-02 6.13430e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.97472e-26 3.98160e-26 
3.54813e-01 3.47918e+03 5.43322e-09 5.70118e-02 5.71900e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.06351e-26 4.07047e-26 
3.98107e-01 3.86376e+03 6.18293e-09 5.30559e-02 5.32329e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.15082e-26 4.15773e-26 
4.46684e-01 4.28820e+03 7.04253e-09 4.92874e-02 4.94631e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.23661e-26 4.24317e-26 
5.01187e-01 4.75361e+03 8.04087e-09 4.54297e-02 4.56042e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.34760e-26 4.34155e-26 
5.62341e-01 5.26706e+03 9.17540e-09 4.22889e-02 4.24624e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.40241e-26 4.40742e-26 
6.30957e-01 5.82441e+03 1.05079e-08 3.90249e-02 3.91973e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.48405e-26 4.48722e-26 
7.07946e-01 6.42588e+03 1.20754e-08 3.59008e-02 3.60722e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.56491e-26 4.56611e-26 
7.94328e-01 7.06555e+03 1.39464e-08 3.29038e-02 3.30744e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.64477e-26 4.64491e-26 
8.91251e-01 7.72838e+03 1.62273e-08 3.01419e-02 3.03116e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.71287e-26 4.71288e-26 
1.00000e+00 8.38002e+03 1.91234e-08 2.74743e-02 2.76431e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.78037e-26 4.77998e-26 
1.12202e+00 8.95209e+03 2.30308e-08 2.48655e-02 2.50335e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.84758e-26 4.84818e-26 
1.25893e+00 9.33230e+03 2.87297e-08 2.23275e-02 2.24946e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.91216e-26 4.91262e-26 
1.41254e+00 9.45404e+03 3.73334e-08 1.98461e-02 2.00125e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.97820e-26 4.97850e-26 
1.58489e+00 9.36650e+03 5.00432e-08 1.75041e-02 1.76697e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.04560e-26 5.04568e-26 
1.77828e+00 9.12182e+03 6.86444e-08 1.53470e-02 1.55119e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.11424e-26 5.11432e-26 
1.99526e+00 8.74260e+03 9.61070e-08 1.33843e-02 1.35485e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.18474e-26 5.18476e-26 
2.23872e+00 8.25332e+03 1.36996e-07 1.16146e-02 1.17783e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.25783e-26 5.25787e-26 
2.51189e+00 7.68668e+03 1.98031e-07 1.00351e-02 1.01983e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.33399e-26 5.33400e-26 
2.81838e+00 7.08098e+03 2.88591e-07 8.64021e-03 8.80295e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.41330e-26 5.41330e-26 
3.16228e+00 6.47535e+03 4.20773e-07 7.42150e-03 7.58384e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.49548e-26 5.49554e-26 
3.54813e+00 5.90493e+03 6.08383e-07 6.36792e-03 6.52992e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.57995e-26 5.57993e-26 
3.98107e+00 5.39606e+03 8.64674e-07 5.46505e-03 5.62676e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.66576e-26 5.66585e-26 
4.46684e+00 4.95849e+03 1.20079e-06 4.69546e-03 4.85693e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.75209e-26 5.75225e-26 
5.01187e+00 4.58744e+03 1.62544e-06 4.03981e-03 4.20106e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.83855e-26 5.83862e-26 
5.62341e+00 4.27758e+03 2.14216e-06 3.48101e-03 3.64207e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.92467e-26 5.92475e-26 
6.30957e+00 4.02737e+03 2.74722e-06 3.00530e-03 3.16620e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.00987e-26 6.00981e-26 
7.07946e+00 3.83251e+03 3.43359e-06 2.59987e-03 2.76064e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.09366e-26 6.09360e-26 
7.94328e+00 3.68596e+03 4.19496e-06 2.25342e-03 2.41406e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.17594e-26 6.17598e-26 
8.91251e+00 3.58085e+03 5.02717e-06 1.95645e-03 2.11699e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.25682e-26 6.25677e-26 
1.00000e+01 3.51150e+03 5.92886e-06 1.70092e-03 1.86137e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.33650e-26 6.33653e-26 
1.12202e+01 3.47313e+03 6.90188e-06 1.48038e-03 1.64075e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.41532e-26 6.41535e-26 
1.25893e+01 3.46203e+03 7.95084e-06 1.28946e-03 1.44976e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.49371e-26 6.49375e-26 
1.41254e+01 3.47535e+03 9.08277e-06 1.12374e-03 1.28397e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.57216e-26 6.57219e-26 
1.58489e+01 3.51096e+03 1.03068e-05 9.79577e-04 1.13974e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.65120e-26 6.65121e-26 
1.77828e+01 3.56736e+03 1.16336e-05 8.53924e-04 1.01404e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.73142e-26 6.73140e-26 
1.99526e+01 3.64358e+03 1.30759e-05 7.44233e-04 9.04291e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.81343e-26 6.81342e-26 
2.23872e+01 3.73907e+03 1.46474e-05 6.48363e-04 8.08370e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.89791e-26 6.89792e-26 
2.51189e+01 3.85368e+03 1.63639e-05 5.64507e-04 7.24465e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.98555e-26 6.98556e-26 
2.81838e+01 3.98761e+03 1.82426e-05 4.91114e-04 6.51023e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.07706e-26 7.07707e-26 
3.16228e+01 4.14137e+03 2.03026e-05 4.26860e-04 5.86720e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.17319e-26 7.17320e-26 
3.54813e+01 4.31578e+03 2.25652e-05 3.70606e-04 5.30416e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.27470e-26 7.27469e-26 
3.98107e+01 4.51192e+03 2.50539e-05 3.21366e-04 4.81123e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.38233e-26 7.38234e-26 
4.46684e+01 4.73118e+03 2.77948e-05 2.78290e-04 4.37991e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.49687e-26 7.49687e-26 
5.01187e+01 4.97521e+03 3.08171e-05 2.40635e-04 4.00276e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.61903e-26 7.61902e-26 
5.62341e+01 5.24593e+03 3.41531e-05 2.07756e-04 3.67330e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.74948e-26 7.74947e-26 
6.30957e+01 5.54554e+03 3.78389e-05 1.79085e-04 3.38585e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.88883e-26 7.88884e-26 
7.07946e+01 5.87654e+03 4.19145e-05 1.54126e-04 3.13542e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.03759e-26 8.03760e-26 
7.94328e+01 6.24172e+03 4.64246e-05 1.32440e-04 2.91763e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.19611e-26 8.19611e-26 
8.91251e+01 6.64418e+03 5.14188e-05 1.13641e-04 2.72856e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.36458e-26 8.36457e-26 
1.00000e+02 7.08735e+03 5.69525e-05 9.73837e-05 2.56474e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.54299e-26 8.54299e-26 
1.12202e+02 7.57503e+03 6.30870e-05 8.33609e-05 2.42308e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.73115e-26 8.73115e-26 
1.25893e+02 8.11143e+03 6.98908e-05 7.12983e-05 2.30079e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.92865e-26 8.92865e-26 
1.41254e+02 8.70125e+03 7.74401e-05 6.09494e-05 2.19537e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.13492e-26 9.13492e-26 
1.58489e+02 9.34972e+03 8.58201e-05 5.20935e-05 2.10456e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.34923e-26 9.34923e-26 
1.77828e+02 1.00627e+04 9.51258e-05 4.45327e-05 2.02633e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.57078e-26 9.57078e-26 
1.99526e+02 1.08469e+04 1.05463e-04 3.80902e-05 1.95885e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.79875e-26 9.79875e-26 
2.23872e+02 1.17097e+04 1.16952e-04 3.26091e-05 1.90048e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.00324e-25 1.00324e-25 
2.51189e+02 1.26598e+04 1.29726e-04 2.79508e-05 1.84977e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.02710e-25 1.02710e-25 
2.81838e+02 1.37069e+04 1.43934e-04 2.39938e-05 1.80541e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.05142e-25 1.05142e-25 
3.16228e+02 1.48621e+04 1.59748e-04 2.06326e-05 1.76626e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.07618e-25 1.07618e-25 
3.54813e+02 1.61384e+04 1.77357e-04 1.77760e-05 1.73129e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.10139e-25 1.10139e-25 
3.98107e+02 1.75503e+04 1.96977e-04 1.53459e-05 1.69962e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.12708e-25 1.12708e-25 
4.46684e+02 1.91148e+04 2.18853e-04 1.32758e-05 1.67044e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.15333e-25 1.15333e-25 
5.01187e+02 2.08514e+04 2.43260e-04 1.15093e-05 1.64308e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.18025e-25 1.18025e-25 
5.62341e+02 2.27826e+04 2.70511e-04 9.99891e-06 1.61690e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.20799e-25 1.20799e-25 
6.30957e+02 2.49344e+04 3.00962e-04 8.70471e-06 1.59137e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.23673e-25 1.23673e-25 
7.07946e+02 2.73370e+04 3.35016e-04 7.59318e-06 1.56600e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.26671e-25 1.26671e-25 
7.94328e+02 3.00258e+04 3.73134e-04 6.63626e-06 1.54034e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.29820e-25 1.29820e-25 
8.91251e+02 3.30417e+04 4.15840e-04 5.81044e-06 1.51402e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.33152e-25 1.33152e-25 
1.00000e+03 3.64331e+04 4.63734e-04 5.09606e-06 1.48670e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.36706e-25 1.36706e-25 
1.12202e+03 4.02566e+04 5.17500e-04 4.47661e-06 1.45808e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.40525e-25 1.40525e-25 
1.25893e+03 4.45791e+04 5.77925e-04 3.93827e-06 1.42791e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.44659e-25 1.44659e-25 
1.41254e+03 4.94801e+04 6.45911e-04 3.46938e-06 1.39599e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.49167e-25 1.49167e-25 
1.58489e+03 5.50539e+04 7.22497e-04 3.06014e-06 1.36217e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.54116e-25 1.54116e-25 
1.77828e+03 6.14137e+04 8.08881e-04 2.70226e-06 1.32636e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.59584e-25 1.59584e-25 
1.99526e+03 6.86954e+04 9.06446e-04 2.38872e-06 1.28851e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.65659e-25 1.65659e-25 
2.23872e+03 7.70630e+04 1.01679e-03 2.11355e-06 1.24866e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.72448e-25 1.72448e-25 
2.51189e+03 8.67159e+04 1.14179e-03 1.87167e-06 1.20687e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.80071e-25 1.80071e-25 
2.81838e+03 9.78973e+04 1.28358e-03 1.65874e-06 1.16329e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.88672e-25 1.88672e-25 
3.16228e+03 1.10906e+05 1.44470e-03 1.47104e-06 1.11811e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.98417e-25 1.98417e-25 
3.54813e+03 1.26108e+05 1.62807e-03 1.30536e-06 1.07157e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.09505e-25 2.09505e-25 
3.98107e+03 1.43960e+05 1.83712e-03 1.15896e-06 1.02396e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.22171e-25 2.22171e-25 
4.46684e+03 1.65021e+05 2.07582e-03 1.02946e-06 9.75581e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.36691e-25 2.36691e-25 
5.01187e+03 1.89982e+05 2.34878e-03 9.14791e-07 9.26768e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.53396e-25 2.53396e-25 
5.62341e+03 2.19684e+05 2.66125e-03 8.13162e-07 8.77847e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.72673e-25 2.72673e-25 
6.30957e+03 2.55128e+05 3.01916e-03 7.23013e-07 8.29133e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.94977e-25 2.94977e-25 
7.07946e+03 2.97458e+05 3.42893e-03 6.42982e-07 7.80909e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.20826e-25 3.20826e-25 
7.94328e+03 3.47911e+05 3.89731e-03 5.71878e-07 7.33417e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.50803e-25 3.50803e-25 
8.91251e+03 4.07719e+05 4.43107e-03 5.08660e-07 6.86849e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.85544e-25 3.85544e-25 
1.00000e+04 4.78005e+05 5.03681e-03 4.52415e-07 6.41363e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.25741e-25 4.25741e-25 
1.12202e+04 5.59742e+05 5.72104e-03 4.02349e-07 5.97096e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.72156e-25 4.72156e-25 
1.25893e+04 6.53804e+05 6.49066e-03 3.57766e-07 5.54194e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.25664e-25 5.25664e-25 
1.41254e+04 7.61111e+05 7.35352e-03 3.18059e-07 5.12813e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.87315e-25 5.87315e-25 
1.58489e+04 8.82787e+05 8.31890e-03 2.82691e-07 4.73115e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.58395e-25 6.58395e-25 
1.77828e+04 1.02025e+06 9.39771e-03 2.51187e-07 4.35249e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.40477e-25 7.40477e-25 
1.99526e+04 1.17535e+06 1.06028e-02 2.23128e-07 3.99344e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 8.35498e-25 8.35498e-25 
2.23872e+04 1.35026e+06 1.19485e-02 1.98136e-07 3.65486e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.45785e-25 9.45785e-25 
2.51189e+04 1.54788e+06 1.34517e-02 1.75877e-07 3.33737e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.07423e-24 1.07423e-24 
2.81838e+04 1.77146e+06 1.51309e-02 1.56054e-07 3.04111e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.22430e-24 1.22430e-24 
3.16228e+04 2.02486e+06 1.70065e-02 1.38399e-07 2.76593e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.40019e-24 1.40019e-24 
3.54813e+04 2.31299e+06 1.91020e-02 1.22676e-07 2.51143e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.60710e-24 1.60710e-24 
3.98107e+04 2.64111e+06 2.14421e-02 1.08674e-07 2.27692e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.85123e-24 1.85123e-24 
4.46684e+04 3.01575e+06 2.40545e-02 9.62043e-08 2.06157e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.14021e-24 2.14021e-24 
5.01187e+04 3.44469e+06 2.69697e-02 8.51001e-08 1.86442e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.48340e-24 2.48340e-24 
5.62341e+04 3.93695e+06 3.02204e-02 7.52125e-08 1.68444e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.89213e-24 2.89213e-24 
6.30957e+04 4.50346e+06 3.38421e-02 6.64091e-08 1.52053e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.38034e-24 3.38034e-24 
7.07946e+04 5.15731e+06 3.78729e-02 5.85721e-08 1.37160e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.96509e-24 3.96509e-24 
7.94328e+04 5.91417e+06 4.23531e-02 5.15968e-08 1.23654e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.66723e-24 4.66723e-24 
8.91251e+04 6.79309e+06 4.73252e-02 4.53901e-08 1.11427e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.51234e-24 5.51234e-24 
1.00000e+05 7.81732e+06 5.28330e-02 3.98694e-08 1.00377e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 6.53177e-24 6.53177e-24 
1.12202e+05 9.01548e+06 5.89212e-02 3.49610e-08 9.04047e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.76404e-24 7.76404e-24 
1.25893e+05 1.04231e+07 6.56341e-02 3.05996e-08 8.14165e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.25652e-24 9.25652e-24 
