         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.58489e-01 1.83081e+03 1.92783e-09 1.53309e-01 1.53518e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.42578e-26 7.44788e-26 
1.77828e-01 2.03073e+03 2.19970e-09 1.44700e-01 1.44906e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.58137e-26 7.60351e-26 
1.99526e-01 2.25295e+03 2.50872e-09 1.36404e-01 1.36607e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.73433e-26 7.75641e-26 
2.23872e-01 2.49999e+03 2.85990e-09 1.28418e-01 1.28619e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.88424e-26 7.90612e-26 
2.51189e-01 2.77382e+03 3.26205e-09 1.20510e-01 1.20708e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.06800e-26 8.05659e-26 
2.81838e-01 3.07930e+03 3.71475e-09 1.13207e-01 1.13404e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.19778e-26 8.19735e-26 
3.16228e-01 3.41821e+03 4.23188e-09 1.06036e-01 1.06230e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.35499e-26 8.33717e-26 
3.54813e-01 3.79536e+03 4.81773e-09 9.92564e-02 9.94482e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.48815e-26 8.46962e-26 
3.98107e-01 4.21581e+03 5.47838e-09 9.29773e-02 9.31671e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.57398e-26 8.58982e-26 
4.46684e-01 4.68149e+03 6.23535e-09 8.67419e-02 8.69297e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.69986e-26 8.71074e-26 
5.01187e-01 5.19875e+03 7.09610e-09 8.07968e-02 8.09827e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.81707e-26 8.82478e-26 
5.62341e-01 5.77276e+03 8.07652e-09 7.51087e-02 7.52927e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.93126e-26 8.93265e-26 
6.30957e-01 6.40918e+03 9.19470e-09 6.96675e-02 6.98497e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.04422e-26 9.03454e-26 
7.07946e-01 7.11663e+03 1.04609e-08 6.46833e-02 6.48639e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.10630e-26 9.11918e-26 
7.94328e-01 7.89808e+03 1.19141e-08 5.98301e-02 6.00092e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.18970e-26 9.20191e-26 
8.91251e-01 8.76139e+03 1.35781e-08 5.52312e-02 5.54089e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.26535e-26 9.27640e-26 
1.00000e+00 9.71282e+03 1.54893e-08 5.08828e-02 5.10591e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.33258e-26 9.34239e-26 
1.12202e+00 1.07561e+04 1.77004e-08 4.67050e-02 4.68799e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.40990e-26 9.40582e-26 
1.25893e+00 1.18975e+04 2.02597e-08 4.28277e-02 4.30014e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.46246e-26 9.45617e-26 
1.41254e+00 1.31376e+04 2.32424e-08 3.92700e-02 3.94426e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.48269e-26 9.48870e-26 
1.58489e+00 1.44609e+04 2.67999e-08 3.57742e-02 3.59457e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.53345e-26 9.52881e-26 
1.77828e+00 1.58492e+04 3.10928e-08 3.25628e-02 3.27332e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.55462e-26 9.55188e-26 
1.99526e+00 1.72387e+04 3.64795e-08 2.95385e-02 2.97079e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.56538e-26 9.56539e-26 
2.23872e+00 1.84806e+04 4.37154e-08 2.66400e-02 2.68085e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.57193e-26 9.57222e-26 
2.51189e+00 1.92361e+04 5.46797e-08 2.37779e-02 2.39455e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.57541e-26 9.57577e-26 
2.81838e+00 1.90867e+04 7.32448e-08 2.09299e-02 2.10966e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.57144e-26 9.57162e-26 
3.16228e+00 1.82009e+04 1.03703e-07 1.82096e-02 1.83754e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.56387e-26 9.56402e-26 
3.54813e+00 1.69022e+04 1.52058e-07 1.57210e-02 1.58860e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.55518e-26 9.55530e-26 
3.98107e+00 1.53315e+04 2.29465e-07 1.34833e-02 1.36476e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.54692e-26 9.54698e-26 
4.46684e+00 1.36213e+04 3.53896e-07 1.14998e-02 1.16635e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.54037e-26 9.54047e-26 
5.01187e+00 1.19129e+04 5.51611e-07 9.76861e-03 9.93168e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.53690e-26 9.53700e-26 
5.62341e+00 1.03357e+04 8.55446e-07 8.28230e-03 8.44489e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.53741e-26 9.53751e-26 
6.30957e+00 8.98819e+03 1.29600e-06 7.02815e-03 7.19032e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.54197e-26 9.54195e-26 
7.07946e+00 7.90237e+03 1.89204e-06 5.98124e-03 6.14307e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.55062e-26 9.55043e-26 
7.94328e+00 7.03364e+03 2.65449e-06 5.10617e-03 5.26770e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.56286e-26 9.56276e-26 
8.91251e+00 6.34236e+03 3.57853e-06 4.37295e-03 4.53423e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.57842e-26 9.57847e-26 
1.00000e+01 5.81409e+03 4.63619e-06 3.75993e-03 3.92100e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.59632e-26 9.59626e-26 
1.12202e+01 5.42297e+03 5.79916e-06 3.24526e-03 3.40615e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.61636e-26 9.61641e-26 
1.25893e+01 5.14036e+03 7.04937e-06 2.81099e-03 2.97172e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.63781e-26 9.63779e-26 
1.41254e+01 4.94362e+03 8.37888e-06 2.44177e-03 2.60236e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.66101e-26 9.66105e-26 
1.58489e+01 4.81546e+03 9.78882e-06 2.12631e-03 2.28677e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.68547e-26 9.68545e-26 
1.77828e+01 4.74322e+03 1.12869e-05 1.85509e-03 2.01544e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.71168e-26 9.71165e-26 
1.99526e+01 4.71762e+03 1.28855e-05 1.62080e-03 1.78105e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.73992e-26 9.73990e-26 
2.23872e+01 4.73198e+03 1.45999e-05 1.41769e-03 1.57784e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.77031e-26 9.77030e-26 
2.51189e+01 4.78155e+03 1.64478e-05 1.24091e-03 1.40098e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.80355e-26 9.80356e-26 
2.81838e+01 4.86302e+03 1.84486e-05 1.08677e-03 1.24675e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.83959e-26 9.83960e-26 
3.16228e+01 4.97423e+03 2.06232e-05 9.52068e-04 1.11196e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.87884e-26 9.87884e-26 
3.54813e+01 5.11391e+03 2.29945e-05 8.34147e-04 9.93960e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.92175e-26 9.92176e-26 
3.98107e+01 5.28150e+03 2.55873e-05 7.30767e-04 8.90497e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.96887e-26 9.96887e-26 
4.46684e+01 5.47706e+03 2.84287e-05 6.40035e-04 7.99681e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.00208e-25 1.00208e-25 
5.01187e+01 5.70115e+03 3.15483e-05 5.60345e-04 7.19903e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.00780e-25 1.00780e-25 
5.62341e+01 5.95483e+03 3.49788e-05 4.90326e-04 6.49791e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.01411e-25 1.01411e-25 
6.30957e+01 6.23963e+03 3.87563e-05 4.28790e-04 5.88155e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.02106e-25 1.02106e-25 
7.07946e+01 6.55749e+03 4.29210e-05 3.74766e-04 5.34024e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.02865e-25 1.02865e-25 
7.94328e+01 6.91078e+03 4.75174e-05 3.27289e-04 4.86428e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.03700e-25 1.03700e-25 
8.91251e+01 7.30234e+03 5.25950e-05 2.85610e-04 4.44618e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.04614e-25 1.04614e-25 
1.00000e+02 7.73545e+03 5.82092e-05 2.49052e-04 4.07915e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.05608e-25 1.05608e-25 
1.12202e+02 8.21389e+03 6.44218e-05 2.16997e-04 3.75695e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.06692e-25 1.06692e-25 
1.25893e+02 8.74196e+03 7.13016e-05 1.88922e-04 3.47434e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.07867e-25 1.07867e-25 
1.41254e+02 9.32451e+03 7.89256e-05 1.64367e-04 3.22667e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.09137e-25 1.09137e-25 
1.58489e+02 9.96705e+03 8.73801e-05 1.42915e-04 3.00973e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.10503e-25 1.10503e-25 
1.77828e+02 1.06758e+04 9.67614e-05 1.24202e-04 2.81982e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.11967e-25 1.11967e-25 
1.99526e+02 1.14576e+04 1.07177e-04 1.07901e-04 2.65363e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.13530e-25 1.13530e-25 
2.23872e+02 1.23205e+04 1.18749e-04 9.37238e-05 2.50819e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.15191e-25 1.15191e-25 
2.51189e+02 1.32733e+04 1.31612e-04 8.14102e-05 2.38083e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.16951e-25 1.16951e-25 
2.81838e+02 1.43260e+04 1.45918e-04 7.07294e-05 2.26916e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.18808e-25 1.18808e-25 
3.16228e+02 1.54903e+04 1.61840e-04 6.14753e-05 2.17102e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.20764e-25 1.20764e-25 
3.54813e+02 1.67790e+04 1.79569e-04 5.34645e-05 2.08447e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.22820e-25 1.22820e-25 
3.98107e+02 1.82073e+04 1.99323e-04 4.65341e-05 2.00778e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.24978e-25 1.24978e-25 
4.46684e+02 1.97921e+04 2.21349e-04 4.05402e-05 1.93937e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.27242e-25 1.27242e-25 
5.01187e+02 2.15532e+04 2.45923e-04 3.53563e-05 1.87785e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.29622e-25 1.29622e-25 
5.62341e+02 2.35135e+04 2.73361e-04 3.08715e-05 1.82197e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.32127e-25 1.32127e-25 
6.30957e+02 2.56992e+04 3.04019e-04 2.69892e-05 1.77061e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.34772e-25 1.34772e-25 
7.07946e+02 2.81410e+04 3.38305e-04 2.36256e-05 1.72278e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.37576e-25 1.37576e-25 
7.94328e+02 3.08744e+04 3.76679e-04 2.07081e-05 1.67760e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.40562e-25 1.40562e-25 
8.91251e+02 3.39411e+04 4.19668e-04 1.81745e-05 1.63430e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.43758e-25 1.43758e-25 
1.00000e+03 3.73898e+04 4.67874e-04 1.59713e-05 1.59220e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.47198e-25 1.47198e-25 
1.12202e+03 4.12780e+04 5.21985e-04 1.40524e-05 1.55071e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.50924e-25 1.50924e-25 
1.25893e+03 4.56733e+04 5.82789e-04 1.23787e-05 1.50932e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.54982e-25 1.54982e-25 
1.41254e+03 5.06562e+04 6.51192e-04 1.09165e-05 1.46762e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.59429e-25 1.59429e-25 
1.58489e+03 5.63221e+04 7.28236e-04 9.63722e-06 1.42525e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.64330e-25 1.64330e-25 
1.77828e+03 6.27855e+04 8.15120e-04 8.51618e-06 1.38197e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.69761e-25 1.69761e-25 
1.99526e+03 7.01837e+04 9.13233e-04 7.53238e-06 1.33758e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.75809e-25 1.75809e-25 
2.23872e+03 7.86825e+04 1.02418e-03 6.66780e-06 1.29200e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.82579e-25 1.82579e-25 
2.51189e+03 8.84833e+04 1.14982e-03 5.90697e-06 1.24519e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.90191e-25 1.90191e-25 
2.81838e+03 9.98315e+04 1.29232e-03 5.23659e-06 1.19720e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.98788e-25 1.98788e-25 
3.16228e+03 1.13028e+05 1.45420e-03 4.64519e-06 1.14814e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.08536e-25 2.08536e-25 
3.54813e+03 1.28442e+05 1.63838e-03 4.12287e-06 1.09818e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.19633e-25 2.19633e-25 
3.98107e+03 1.46530e+05 1.84828e-03 3.66110e-06 1.04756e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.32312e-25 2.32312e-25 
4.46684e+03 1.67854e+05 2.08787e-03 3.25244e-06 9.96518e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.46852e-25 2.46852e-25 
5.01187e+03 1.93102e+05 2.36171e-03 2.89047e-06 9.45345e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.63579e-25 2.63579e-25 
5.62341e+03 2.23106e+05 2.67501e-03 2.56957e-06 8.94326e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.82879e-25 2.82879e-25 
6.30957e+03 2.58851e+05 3.03360e-03 2.28485e-06 8.43741e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.05200e-25 3.05200e-25 
7.07946e+03 3.01452e+05 3.44380e-03 2.03203e-06 7.93843e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.31056e-25 3.31056e-25 
7.94328e+03 3.52099e+05 3.91222e-03 1.80738e-06 7.44845e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.61019e-25 3.61019e-25 
8.91251e+03 4.11979e+05 4.44551e-03 1.60762e-06 6.96923e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.95717e-25 3.95717e-25 
1.00000e+04 4.82163e+05 5.05018e-03 1.42988e-06 6.50218e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 4.35833e-25 4.35833e-25 
1.12202e+04 5.63599e+05 5.73278e-03 1.27165e-06 6.04864e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 4.82128e-25 4.82128e-25 
1.25893e+04 6.57224e+05 6.50049e-03 1.13076e-06 5.61003e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 5.35495e-25 5.35495e-25 
1.41254e+04 7.63919e+05 7.36109e-03 1.00526e-06 5.18778e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 5.96975e-25 5.96975e-25 
1.58489e+04 8.85103e+05 8.32472e-03 8.93492e-07 4.78357e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 6.67919e-25 6.67919e-25 
1.77828e+04 1.02230e+06 9.40251e-03 7.93935e-07 4.39875e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.49922e-25 7.49922e-25 
1.99526e+04 1.17726e+06 1.06070e-02 7.05259e-07 4.03436e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 8.44898e-25 8.44898e-25 
2.23872e+04 1.35249e+06 1.19532e-02 6.26278e-07 3.69125e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.55253e-25 9.55253e-25 
2.51189e+04 1.55075e+06 1.34577e-02 5.55934e-07 3.36983e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.08386e-24 1.08386e-24 
2.81838e+04 1.77528e+06 1.51387e-02 4.93282e-07 3.07013e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.23417e-24 1.23417e-24 
3.16228e+04 2.03001e+06 1.70169e-02 4.37482e-07 2.79193e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.41044e-24 1.41044e-24 
3.54813e+04 2.31970e+06 1.91153e-02 3.87786e-07 2.53475e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.61783e-24 1.61783e-24 
3.98107e+04 2.64973e+06 2.14587e-02 3.43527e-07 2.29786e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.86259e-24 1.86259e-24 
4.46684e+04 3.02657e+06 2.40748e-02 3.04110e-07 2.08039e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.15236e-24 2.15236e-24 
5.01187e+04 3.45790e+06 2.69937e-02 2.69009e-07 1.88135e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.49649e-24 2.49649e-24 
5.62341e+04 3.95290e+06 3.02482e-02 2.37753e-07 1.69968e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.90638e-24 2.90638e-24 
6.30957e+04 4.52241e+06 3.38738e-02 2.09924e-07 1.53428e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.39598e-24 3.39598e-24 
7.07946e+04 5.17948e+06 3.79082e-02 1.85149e-07 1.38401e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.98237e-24 3.98237e-24 
7.94328e+04 5.93985e+06 4.23919e-02 1.63098e-07 1.24776e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 4.68646e-24 4.68646e-24 
8.91251e+04 6.82260e+06 4.73671e-02 1.43477e-07 1.12446e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 5.53388e-24 5.53388e-24 
1.00000e+05 7.85102e+06 5.28776e-02 1.26024e-07 1.01304e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 6.55604e-24 6.55604e-24 
1.12202e+05 9.05376e+06 5.89681e-02 1.10507e-07 9.12512e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.79154e-24 7.79154e-24 
1.25893e+05 1.04666e+07 6.56828e-02 9.67198e-08 8.21932e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.28792e-24 9.28792e-24 
