         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
5.62341e+04 3.94585e+06 3.02363e-02 1.33730e-07 1.69020e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.89831e-24 2.89831e-24 
6.30957e+04 4.51461e+06 3.38612e-02 1.18077e-07 1.52577e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 3.38750e-24 3.38750e-24 
7.07946e+04 5.17091e+06 3.78952e-02 1.04142e-07 1.37637e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 3.97341e-24 3.97341e-24 
7.94328e+04 5.93047e+06 4.23784e-02 9.17390e-08 1.24089e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 4.67695e-24 4.67695e-24 
8.91251e+04 6.81234e+06 4.73534e-02 8.07029e-08 1.11825e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 5.52373e-24 5.52373e-24 
1.00000e+05 7.83982e+06 5.28638e-02 7.08863e-08 1.00741e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 6.54516e-24 6.54516e-24 
1.12202e+05 9.04152e+06 5.89542e-02 6.21587e-08 9.07391e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 7.77979e-24 7.77979e-24 
1.25893e+05 1.04532e+07 6.56690e-02 5.44038e-08 8.17250e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 9.27514e-24 9.27514e-24 
1.41254e+05 1.21204e+07 7.30517e-02 4.75183e-08 7.36120e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 1.10903e-23 1.10903e-23 
1.58489e+05 1.41005e+07 8.11409e-02 4.14107e-08 6.63182e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 1.32983e-23 1.32983e-23 
1.77828e+05 1.64691e+07 8.99706e-02 3.59995e-08 5.97688e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 1.59917e-23 1.59917e-23 
1.99526e+05 1.93277e+07 9.95662e-02 3.12123e-08 5.38956e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 1.92893e-23 1.92893e-23 
2.23872e+05 2.28193e+07 1.09942e-01 2.69849e-08 4.86374e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.33502e-23 2.33502e-23 
2.51189e+05 2.71529e+07 1.21093e-01 2.32604e-08 4.39401e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.83955e-23 2.83955e-23 
2.81838e+05 3.26537e+07 1.32986e-01 1.99889e-08 3.97575e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 3.47547e-23 3.47547e-23 
3.16228e+05 3.98914e+07 1.45540e-01 1.71271e-08 3.60564e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 4.29823e-23 4.29823e-23 
3.54813e+05 5.00508e+07 1.58557e-01 1.46412e-08 3.28280e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 5.41964e-23 5.41964e-23 
3.98107e+05 6.66406e+07 1.71384e-01 1.25221e-08 3.01467e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 7.16142e-23 7.16142e-23 
4.46684e+05 2.01501e+08 1.50539e-01 1.22636e-08 3.08694e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 1.80331e-22 1.68315e-22 
5.01187e+05 2.59237e+08 1.56221e-01 1.07733e-08 2.82751e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 1.87672e-22 1.87742e-22 
5.62341e+05 3.32261e+08 1.58216e-01 9.57326e-09 2.57557e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.11422e-22 2.11422e-22 
6.30957e+05 4.03487e+08 1.63534e-01 8.39717e-09 2.32918e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.32681e-22 2.32681e-22 
7.07946e+05 4.76613e+08 1.70887e-01 7.30542e-09 2.09851e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.53791e-22 2.53791e-22 
7.94328e+05 5.53941e+08 1.79629e-01 6.31771e-09 1.88659e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.75410e-22 2.75410e-22 
8.91251e+05 6.36900e+08 1.89429e-01 5.43630e-09 1.69364e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 2.97751e-22 2.97751e-22 
1.00000e+06 7.26608e+08 2.00080e-01 4.65688e-09 1.51887e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-16 3.20857e-22 3.20857e-22 
