         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
8.91251e-02 8.39926e+02 1.44654e-09 5.29844e-02 5.31613e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.95186e-27 9.95029e-27 
1.00000e-01 9.33795e+02 1.64374e-09 4.97813e-02 4.99572e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.03559e-26 1.03556e-26 
1.12202e-01 1.03759e+03 1.86932e-09 4.67242e-02 4.68992e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.07740e-26 1.07748e-26 
1.25893e-01 1.15209e+03 2.12812e-09 4.38059e-02 4.39799e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.12059e-26 1.12075e-26 
1.41254e-01 1.27799e+03 2.42618e-09 4.10188e-02 4.11919e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.16509e-26 1.16531e-26 
1.58489e-01 1.41583e+03 2.77118e-09 3.83552e-02 3.85274e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.21085e-26 1.21109e-26 
1.77828e-01 1.56570e+03 3.17335e-09 3.58407e-02 3.60121e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.25644e-26 1.25710e-26 
1.99526e-01 1.72756e+03 3.64623e-09 3.33828e-02 3.35535e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.30506e-26 1.30554e-26 
2.23872e-01 1.90005e+03 4.20916e-09 3.10244e-02 3.11944e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.35468e-26 1.35505e-26 
2.51189e-01 2.08042e+03 4.89069e-09 2.87556e-02 2.89248e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.40525e-26 1.40556e-26 
2.81838e-01 2.26370e+03 5.73423e-09 2.65647e-02 2.67332e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.45677e-26 1.45703e-26 
3.16228e-01 2.44248e+03 6.80548e-09 2.44413e-02 2.46092e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.50928e-26 1.50948e-26 
3.54813e-01 2.60805e+03 8.19868e-09 2.23840e-02 2.25511e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.56264e-26 1.56288e-26 
3.98107e-01 2.75484e+03 1.00313e-08 2.03938e-02 2.05604e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.61776e-26 1.61781e-26 
4.46684e-01 2.87999e+03 1.24540e-08 1.84962e-02 1.86621e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.67389e-26 1.67401e-26 
5.01187e-01 2.98282e+03 1.56645e-08 1.67031e-02 1.68685e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.73133e-26 1.73174e-26 
5.62341e-01 3.06145e+03 1.99482e-08 1.50224e-02 1.51872e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.79064e-26 1.79065e-26 
6.30957e-01 3.11333e+03 2.57187e-08 1.34563e-02 1.36206e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.85132e-26 1.85133e-26 
7.07946e-01 3.13646e+03 3.35660e-08 1.20048e-02 1.21686e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.91383e-26 1.91383e-26 
7.94328e-01 3.13004e+03 4.43276e-08 1.06675e-02 1.08309e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.97827e-26 1.97841e-26 
8.91251e-01 3.09504e+03 5.91743e-08 9.44309e-03 9.60611e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.04510e-26 2.04508e-26 
1.00000e+00 3.03418e+03 7.97202e-08 8.32951e-03 8.49217e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.11423e-26 2.11424e-26 
1.12202e+00 2.95167e+03 1.08141e-07 7.32389e-03 7.48622e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.18585e-26 2.18582e-26 
1.25893e+00 2.85318e+03 1.47261e-07 6.42204e-03 6.58408e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.25997e-26 2.25994e-26 
1.41254e+00 2.74498e+03 2.00592e-07 5.61880e-03 5.78059e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.33651e-26 2.33648e-26 
1.58489e+00 2.63344e+03 2.72249e-07 4.90798e-03 5.06954e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.41528e-26 2.41523e-26 
1.77828e+00 2.52428e+03 3.66743e-07 4.28248e-03 4.44384e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.49598e-26 2.49594e-26 
1.99526e+00 2.42177e+03 4.88712e-07 3.73435e-03 3.89554e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.57826e-26 2.57834e-26 
2.23872e+00 2.32820e+03 6.42726e-07 3.25535e-03 3.41638e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.66190e-26 2.66195e-26 
2.51189e+00 2.24488e+03 8.32854e-07 2.83733e-03 2.99822e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.74661e-26 2.74667e-26 
2.81838e+00 2.17291e+03 1.06217e-06 2.47306e-03 2.63383e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.83216e-26 2.83209e-26 
3.16228e+00 2.11350e+03 1.33236e-06 2.15591e-03 2.31658e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.91813e-26 2.91817e-26 
3.54813e+00 2.06699e+03 1.64433e-06 1.87996e-03 2.04054e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.00440e-26 3.00443e-26 
3.98107e+00 2.03322e+03 1.99846e-06 1.63971e-03 1.80021e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.09087e-26 3.09084e-26 
4.46684e+00 2.01165e+03 2.39518e-06 1.43041e-03 1.59084e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.17731e-26 3.17735e-26 
5.01187e+00 2.00181e+03 2.83516e-06 1.24785e-03 1.40822e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.26403e-26 3.26400e-26 
5.62341e+00 2.00325e+03 3.31968e-06 1.08840e-03 1.24872e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.35111e-26 3.35113e-26 
6.30957e+00 2.01540e+03 3.85092e-06 9.49080e-04 1.10935e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.43870e-26 3.43870e-26 
7.07946e+00 2.03805e+03 4.43182e-06 8.27157e-04 9.87382e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.52728e-26 3.52729e-26 
7.94328e+00 2.07095e+03 5.06634e-06 7.20399e-04 8.80586e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.61722e-26 3.61725e-26 
8.91251e+00 2.11405e+03 5.75940e-06 6.26860e-04 7.87012e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.70904e-26 3.70906e-26 
1.00000e+01 2.16738e+03 6.51686e-06 5.44868e-04 7.04989e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.80333e-26 3.80334e-26 
1.12202e+01 2.23116e+03 7.34557e-06 4.72983e-04 6.33074e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.90076e-26 3.90073e-26 
1.25893e+01 2.30572e+03 8.25340e-06 4.09956e-04 5.70020e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.00203e-26 4.00205e-26 
1.41254e+01 2.39151e+03 9.24929e-06 3.54714e-04 5.14754e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.10802e-26 4.10804e-26 
1.58489e+01 2.48915e+03 1.03433e-05 3.06322e-04 4.66337e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.21960e-26 4.21961e-26 
1.77828e+01 2.59938e+03 1.15469e-05 2.63963e-04 4.23954e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.33771e-26 4.33771e-26 
1.99526e+01 2.72310e+03 1.28726e-05 2.26925e-04 3.86893e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.46334e-26 4.46335e-26 
2.23872e+01 2.86134e+03 1.43348e-05 1.94588e-04 3.54533e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.59753e-26 4.59753e-26 
2.51189e+01 3.01526e+03 1.59494e-05 1.66407e-04 3.26328e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.74129e-26 4.74128e-26 
2.81838e+01 3.18617e+03 1.77340e-05 1.41902e-04 3.01797e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.89560e-26 4.89560e-26 
3.16228e+01 3.37548e+03 1.97084e-05 1.20648e-04 2.80515e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.06138e-26 5.06137e-26 
3.54813e+01 3.58473e+03 2.18944e-05 1.02272e-04 2.62109e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.23938e-26 5.23937e-26 
3.98107e+01 3.81556e+03 2.43162e-05 8.64379e-05 2.46240e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.43018e-26 5.43017e-26 
4.46684e+01 4.06970e+03 2.70007e-05 7.28472e-05 2.32611e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.63410e-26 5.63410e-26 
5.01187e+01 4.34895e+03 2.99773e-05 6.12304e-05 2.20950e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.85116e-26 5.85116e-26 
5.62341e+01 4.65523e+03 3.32785e-05 5.13443e-05 2.11012e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.08103e-26 6.08103e-26 
6.30957e+01 4.99054e+03 3.69401e-05 4.29686e-05 2.02576e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.32302e-26 6.32302e-26 
7.07946e+01 5.35703e+03 4.10017e-05 3.59038e-05 1.95440e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.57611e-26 6.57611e-26 
7.94328e+01 5.75703e+03 4.55068e-05 2.99698e-05 1.89423e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.83899e-26 6.83899e-26 
8.91251e+01 6.19311e+03 5.05036e-05 2.50046e-05 1.84360e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 7.11011e-26 7.11011e-26 
1.00000e+02 6.66817e+03 5.60456e-05 2.08640e-05 1.80103e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 7.38782e-26 7.38781e-26 
1.12202e+02 7.18551e+03 6.21922e-05 1.74203e-05 1.76523e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 7.67039e-26 7.67039e-26 
1.25893e+02 7.74890e+03 6.90100e-05 1.45622e-05 1.73504e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 7.95620e-26 7.95620e-26 
1.41254e+02 8.36271e+03 7.65732e-05 1.21932e-05 1.70946e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 8.24374e-26 8.24374e-26 
1.58489e+02 9.03195e+03 8.49650e-05 1.02309e-05 1.68762e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 8.53172e-26 8.53172e-26 
1.77828e+02 9.76241e+03 9.42789e-05 8.60524e-06 1.66876e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 8.81910e-26 8.81910e-26 
1.99526e+02 1.05607e+04 1.04620e-04 7.25758e-06 1.65224e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.10514e-26 9.10514e-26 
2.23872e+02 1.14344e+04 1.16106e-04 6.13889e-06 1.63750e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.38938e-26 9.38938e-26 
2.51189e+02 1.23923e+04 1.28870e-04 5.20857e-06 1.62407e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.67169e-26 9.67169e-26 
2.81838e+02 1.34443e+04 1.43063e-04 4.43315e-06 1.61151e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.95222e-26 9.95222e-26 
3.16228e+02 1.46017e+04 1.58852e-04 3.78514e-06 1.59947e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.02314e-25 1.02314e-25 
3.54813e+02 1.58774e+04 1.76429e-04 3.24201e-06 1.58762e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.05101e-25 1.05101e-25 
3.98107e+02 1.72864e+04 1.96009e-04 2.78538e-06 1.57565e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.07893e-25 1.07893e-25 
4.46684e+02 1.88457e+04 2.17836e-04 2.40021e-06 1.56330e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.10704e-25 1.10704e-25 
5.01187e+02 2.05748e+04 2.42185e-04 2.07421e-06 1.55030e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.13550e-25 1.13550e-25 
5.62341e+02 2.24962e+04 2.69369e-04 1.79737e-06 1.53643e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.16451e-25 1.16451e-25 
6.30957e+02 2.46361e+04 2.99744e-04 1.56148e-06 1.52144e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.19430e-25 1.19430e-25 
7.07946e+02 2.70246e+04 3.33712e-04 1.35980e-06 1.50512e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.22513e-25 1.22513e-25 
7.94328e+02 2.96968e+04 3.71734e-04 1.18683e-06 1.48726e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.25732e-25 1.25732e-25 
8.91251e+02 3.26938e+04 4.14332e-04 1.03802e-06 1.46766e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.29122e-25 1.29122e-25 
1.00000e+03 3.60635e+04 4.62106e-04 9.09604e-07 1.44614e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.32722e-25 1.32722e-25 
1.12202e+03 3.98624e+04 5.15740e-04 7.98480e-07 1.42254e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.36578e-25 1.36578e-25 
1.25893e+03 4.41572e+04 5.76019e-04 7.02063e-07 1.39673e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.40741e-25 1.40741e-25 
1.41254e+03 4.90269e+04 6.43845e-04 6.18197e-07 1.36860e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.45273e-25 1.45273e-25 
1.58489e+03 5.45656e+04 7.20255e-04 5.45079e-07 1.33807e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.50240e-25 1.50240e-25 
1.77828e+03 6.08858e+04 8.06445e-04 4.81192e-07 1.30513e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.55721e-25 1.55721e-25 
1.99526e+03 6.81230e+04 9.03799e-04 4.25259e-07 1.26980e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.61806e-25 1.61806e-25 
2.23872e+03 7.64404e+04 1.01392e-03 3.76200e-07 1.23213e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.68601e-25 1.68601e-25 
2.51189e+03 8.60367e+04 1.13866e-03 3.33096e-07 1.19226e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.76228e-25 1.76228e-25 
2.81838e+03 9.71543e+04 1.28018e-03 2.95164e-07 1.15037e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.84829e-25 1.84829e-25 
3.16228e+03 1.10091e+05 1.44100e-03 2.61737e-07 1.10667e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.94573e-25 1.94573e-25 
3.54813e+03 1.25212e+05 1.62406e-03 2.32240e-07 1.06143e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.05656e-25 2.05656e-25 
3.98107e+03 1.42972e+05 1.83278e-03 2.06181e-07 1.01497e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.18315e-25 2.18315e-25 
4.46684e+03 1.63931e+05 2.07113e-03 1.83132e-07 9.67602e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.32827e-25 2.32827e-25 
5.01187e+03 1.88779e+05 2.34374e-03 1.62727e-07 9.19686e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.49521e-25 2.49521e-25 
5.62341e+03 2.18360e+05 2.65587e-03 1.44644e-07 8.71561e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.68788e-25 2.68788e-25 
6.30957e+03 2.53677e+05 3.01347e-03 1.28605e-07 8.23555e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.91081e-25 2.91081e-25 
7.07946e+03 2.95885e+05 3.42300e-03 1.14367e-07 7.75964e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.16923e-25 3.16923e-25 
7.94328e+03 3.46233e+05 3.89128e-03 1.01718e-07 7.29039e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.46898e-25 3.46898e-25 
8.91251e+03 4.05971e+05 4.42509e-03 9.04731e-08 6.82982e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.81646e-25 3.81646e-25 
1.00000e+04 4.76242e+05 5.03108e-03 8.04686e-08 6.37953e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.21862e-25 4.21862e-25 
1.12202e+04 5.58033e+05 5.71579e-03 7.15634e-08 5.94097e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.68309e-25 4.68309e-25 
1.25893e+04 6.52233e+05 6.48610e-03 6.36336e-08 5.51560e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.21865e-25 5.21865e-25 
1.41254e+04 7.59770e+05 7.34985e-03 5.65710e-08 5.10503e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.83581e-25 5.83581e-25 
1.58489e+04 8.81764e+05 8.31629e-03 5.02801e-08 4.71090e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.54743e-25 6.54743e-25 
1.77828e+04 1.01964e+06 9.39634e-03 4.46768e-08 4.33475e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 7.36927e-25 7.36927e-25 
1.99526e+04 1.17521e+06 1.06027e-02 3.96859e-08 3.97786e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 8.32061e-25 8.32061e-25 
2.23872e+04 1.35068e+06 1.19498e-02 3.52406e-08 3.64117e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.42488e-25 9.42488e-25 
2.51189e+04 1.54876e+06 1.34542e-02 3.12816e-08 3.32527e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.07106e-24 1.07106e-24 
2.81838e+04 1.77266e+06 1.51341e-02 2.77556e-08 3.03034e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.22121e-24 1.22121e-24 
3.16228e+04 2.02618e+06 1.70099e-02 2.46154e-08 2.75629e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.39714e-24 1.39714e-24 
3.54813e+04 2.31380e+06 1.91042e-02 2.18188e-08 2.50269e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.60393e-24 1.60393e-24 
3.98107e+04 2.64079e+06 2.14419e-02 1.93283e-08 2.26891e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.84775e-24 1.84775e-24 
4.46684e+04 3.01341e+06 2.40504e-02 1.71105e-08 2.05417e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.13612e-24 2.13612e-24 
5.01187e+04 3.43894e+06 2.69592e-02 1.51355e-08 1.85750e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.47819e-24 2.47819e-24 
5.62341e+04 3.92621e+06 3.02010e-02 1.33770e-08 1.67792e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.88515e-24 2.88515e-24 
6.30957e+04 4.48545e+06 3.38106e-02 1.18114e-08 1.51433e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.37059e-24 3.37059e-24 
7.07946e+04 5.12896e+06 3.78253e-02 1.04177e-08 1.36564e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.95108e-24 3.95108e-24 
7.94328e+04 5.87156e+06 4.22849e-02 9.17737e-09 1.23078e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.64689e-24 4.64689e-24 
8.91251e+04 6.73077e+06 4.72308e-02 8.07376e-09 1.10867e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.48259e-24 5.48259e-24 
1.00000e+05 7.72815e+06 5.27061e-02 7.09216e-09 9.98278e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.48826e-24 6.48826e-24 
1.12202e+05 8.88981e+06 5.87547e-02 6.21950e-09 8.98632e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 7.70047e-24 7.70047e-24 
1.25893e+05 1.02480e+07 6.54203e-02 5.44414e-09 8.08800e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 9.16391e-24 9.16391e-24 
