         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.00000e+00 5.96710e+02 4.56259e-07 1.51562e-03 1.67610e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.41036e-27 8.41043e-27 
1.12202e+00 6.07053e+02 5.44712e-07 1.35016e-03 1.51059e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.83348e-27 8.83367e-27 
1.25893e+00 6.18917e+02 6.45546e-07 1.20148e-03 1.36186e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.27033e-27 9.27071e-27 
1.41254e+00 6.32454e+02 7.59707e-07 1.06794e-03 1.22827e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.72134e-27 9.72117e-27 
1.58489e+00 6.47854e+02 8.88172e-07 9.48028e-04 1.10833e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.01863e-26 1.01861e-26 
1.77828e+00 6.65276e+02 1.03203e-06 8.40417e-04 1.00068e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.06660e-26 1.06658e-26 
1.99526e+00 6.84902e+02 1.19249e-06 7.43892e-04 9.04123e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.11613e-26 1.11611e-26 
2.23872e+00 7.06926e+02 1.37091e-06 6.57362e-04 8.17564e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.16733e-26 1.16731e-26 
2.51189e+00 7.31559e+02 1.56884e-06 5.79847e-04 7.40024e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.22037e-26 1.22036e-26 
2.81838e+00 7.59042e+02 1.78805e-06 5.10464e-04 6.70618e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.27546e-26 1.27547e-26 
3.16228e+00 7.89634e+02 2.03059e-06 4.48424e-04 6.08557e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.33289e-26 1.33288e-26 
3.54813e+00 8.23654e+02 2.29877e-06 3.93004e-04 5.53118e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.39296e-26 1.39297e-26 
3.98107e+00 8.61432e+02 2.59524e-06 3.43569e-04 5.03667e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.45612e-26 1.45610e-26 
4.46684e+00 9.03376e+02 2.92302e-06 2.99533e-04 4.59615e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.52280e-26 1.52281e-26 
5.01187e+00 9.49919e+02 3.28556e-06 2.60378e-04 4.20446e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.59361e-26 1.59360e-26 
5.62341e+00 1.00158e+03 3.68676e-06 2.25628e-04 3.85684e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.66918e-26 1.66919e-26 
6.30957e+00 1.05892e+03 4.13106e-06 1.94859e-04 3.54903e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.75029e-26 1.75028e-26 
7.07946e+00 1.12259e+03 4.62347e-06 1.67683e-04 3.27716e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.83776e-26 1.83776e-26 
7.94328e+00 1.19331e+03 5.16966e-06 1.43750e-04 3.03773e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.93253e-26 1.93254e-26 
8.91251e+00 1.27187e+03 5.77602e-06 1.22743e-04 2.82756e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.03563e-26 2.03564e-26 
1.00000e+01 1.35913e+03 6.44974e-06 1.04371e-04 2.64376e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.14815e-26 2.14814e-26 
1.12202e+01 1.45603e+03 7.19887e-06 8.83710e-05 2.48366e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.27120e-26 2.27119e-26 
1.25893e+01 1.56356e+03 8.03241e-06 7.44988e-05 2.34485e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.40592e-26 2.40592e-26 
1.41254e+01 1.68276e+03 8.96038e-06 6.25313e-05 2.22509e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.55342e-26 2.55342e-26 
1.58489e+01 1.81470e+03 9.99387e-06 5.22617e-05 2.12229e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.71470e-26 2.71469e-26 
1.77828e+01 1.96044e+03 1.11451e-05 4.34980e-05 2.03455e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.89062e-26 2.89062e-26 
1.99526e+01 2.12106e+03 1.24277e-05 3.60626e-05 1.96008e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.08185e-26 3.08185e-26 
2.23872e+01 2.29760e+03 1.38562e-05 2.97906e-05 1.89723e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.28880e-26 3.28880e-26 
2.51189e+01 2.49108e+03 1.54471e-05 2.45303e-05 1.84448e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.51158e-26 3.51157e-26 
2.81838e+01 2.70249e+03 1.72179e-05 2.01427e-05 1.80043e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.74996e-26 3.74996e-26 
3.16228e+01 2.93281e+03 1.91880e-05 1.65020e-05 1.76381e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.00341e-26 4.00341e-26 
3.54813e+01 3.18301e+03 2.13786e-05 1.34953e-05 1.73351e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.27105e-26 4.27106e-26 
3.98107e+01 3.45412e+03 2.38130e-05 1.10226e-05 1.70849e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.55175e-26 4.55175e-26 
4.46684e+01 3.74722e+03 2.65167e-05 8.99654e-06 1.68789e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.84407e-26 4.84407e-26 
5.01187e+01 4.06352e+03 2.95177e-05 7.34154e-06 1.67093e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.14640e-26 5.14640e-26 
5.62341e+01 4.40440e+03 3.28470e-05 5.99295e-06 1.65696e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.45701e-26 5.45701e-26 
6.30957e+01 4.77146e+03 3.65390e-05 4.89610e-06 1.64541e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.77408e-26 5.77408e-26 
7.07946e+01 5.16656e+03 4.06316e-05 4.00515e-06 1.63581e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 6.09576e-26 6.09576e-26 
7.94328e+01 5.59191e+03 4.51672e-05 3.28196e-06 1.62776e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 6.42029e-26 6.42029e-26 
8.91251e+01 6.05007e+03 5.01929e-05 2.69506e-06 1.62091e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 6.74597e-26 6.74597e-26 
1.00000e+02 6.54406e+03 5.57616e-05 2.21862e-06 1.61499e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 7.07129e-26 7.07129e-26 
1.12202e+02 7.07737e+03 6.19321e-05 1.83152e-06 1.60976e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 7.39491e-26 7.39491e-26 
1.25893e+02 7.65405e+03 6.87706e-05 1.51663e-06 1.60500e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 7.71568e-26 7.71568e-26 
1.41254e+02 8.27873e+03 7.63511e-05 1.26003e-06 1.60054e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.03273e-26 8.03273e-26 
1.58489e+02 8.95674e+03 8.47571e-05 1.05050e-06 1.59622e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.34541e-26 8.34541e-26 
1.77828e+02 9.69413e+03 9.40819e-05 8.78990e-07 1.59189e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.65333e-26 8.65333e-26 
1.99526e+02 1.04978e+04 1.04431e-04 7.38207e-07 1.58743e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.95633e-26 8.95633e-26 
2.23872e+02 1.13756e+04 1.15922e-04 6.22294e-07 1.58272e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.25453e-26 9.25453e-26 
2.51189e+02 1.23364e+04 1.28689e-04 5.26544e-07 1.57762e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.54828e-26 9.54828e-26 
2.81838e+02 1.33903e+04 1.42881e-04 4.47172e-07 1.57201e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.83817e-26 9.83817e-26 
3.16228e+02 1.45488e+04 1.58668e-04 3.81137e-07 1.56579e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.01250e-25 1.01250e-25 
3.54813e+02 1.58250e+04 1.76241e-04 3.25992e-07 1.55880e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.04099e-25 1.04099e-25 
3.98107e+02 1.72338e+04 1.95814e-04 2.79764e-07 1.55093e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.06942e-25 1.06942e-25 
4.46684e+02 1.87923e+04 2.17632e-04 2.40863e-07 1.54203e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.09793e-25 1.09793e-25 
5.01187e+02 2.05202e+04 2.41971e-04 2.08002e-07 1.53196e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.12673e-25 1.12673e-25 
5.62341e+02 2.24399e+04 2.69143e-04 1.80139e-07 1.52056e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.15601e-25 1.15601e-25 
6.30957e+02 2.45775e+04 2.99503e-04 1.56427e-07 1.50769e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.18602e-25 1.18602e-25 
7.07946e+02 2.69633e+04 3.33455e-04 1.36176e-07 1.49317e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.21703e-25 1.21703e-25 
7.94328e+02 2.96323e+04 3.71458e-04 1.18820e-07 1.47685e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.24936e-25 1.24936e-25 
8.91251e+02 3.26256e+04 4.14035e-04 1.03898e-07 1.45858e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.28337e-25 1.28337e-25 
1.00000e+03 3.59911e+04 4.61786e-04 9.10285e-08 1.43821e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.31946e-25 1.31946e-25 
1.12202e+03 3.97853e+04 5.15394e-04 7.98964e-08 1.41560e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.35809e-25 1.35809e-25 
1.25893e+03 4.40746e+04 5.75644e-04 7.02409e-08 1.39064e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.39979e-25 1.39979e-25 
1.41254e+03 4.89383e+04 6.43438e-04 6.18445e-08 1.36325e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.44515e-25 1.44515e-25 
1.58489e+03 5.44701e+04 7.19814e-04 5.45257e-08 1.33337e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.49485e-25 1.49485e-25 
1.77828e+03 6.07826e+04 8.05967e-04 4.81321e-08 1.30099e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.54969e-25 1.54969e-25 
1.99526e+03 6.80111e+04 9.03279e-04 4.25354e-08 1.26614e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.61056e-25 1.61056e-25 
2.23872e+03 7.63188e+04 1.01335e-03 3.76269e-08 1.22891e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.67853e-25 1.67853e-25 
2.51189e+03 8.59041e+04 1.13804e-03 3.33147e-08 1.18941e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.75480e-25 1.75480e-25 
2.81838e+03 9.70092e+04 1.27951e-03 2.95202e-08 1.14784e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.84081e-25 1.84081e-25 
3.16228e+03 1.09931e+05 1.44028e-03 2.61766e-08 1.10443e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.93824e-25 1.93824e-25 
3.54813e+03 1.25037e+05 1.62328e-03 2.32262e-08 1.05945e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.04907e-25 2.04907e-25 
3.98107e+03 1.42779e+05 1.83193e-03 2.06197e-08 1.01321e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.17565e-25 2.17565e-25 
4.46684e+03 1.63718e+05 2.07021e-03 1.83145e-08 9.66042e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.32075e-25 2.32075e-25 
5.01187e+03 1.88544e+05 2.34275e-03 1.62737e-08 9.18299e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.48767e-25 2.48767e-25 
5.62341e+03 2.18100e+05 2.65481e-03 1.44652e-08 8.70329e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.68031e-25 2.68031e-25 
6.30957e+03 2.53392e+05 3.01235e-03 1.28611e-08 8.22460e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.90322e-25 2.90322e-25 
7.07946e+03 2.95574e+05 3.42183e-03 1.14372e-08 7.74992e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.16162e-25 3.16162e-25 
7.94328e+03 3.45899e+05 3.89007e-03 1.01723e-08 7.28176e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.46136e-25 3.46136e-25 
8.91251e+03 4.05618e+05 4.42388e-03 9.04768e-09 6.82217e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.80885e-25 3.80885e-25 
1.00000e+04 4.75877e+05 5.02990e-03 8.04719e-09 6.37275e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.21102e-25 4.21102e-25 
1.12202e+04 5.57665e+05 5.71465e-03 7.15662e-09 5.93497e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.67552e-25 4.67552e-25 
1.25893e+04 6.51870e+05 6.48504e-03 6.36360e-09 5.51030e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.21113e-25 5.21113e-25 
1.41254e+04 7.59420e+05 7.34888e-03 5.65731e-09 5.10034e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.82835e-25 5.82835e-25 
1.58489e+04 8.81434e+05 8.31543e-03 5.02820e-09 4.70674e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 6.54003e-25 6.54003e-25 
1.77828e+04 1.01934e+06 9.39559e-03 4.46784e-09 4.33106e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 7.36194e-25 7.36194e-25 
1.99526e+04 1.17494e+06 1.06021e-02 3.96873e-09 3.97457e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 8.31336e-25 8.31336e-25 
2.23872e+04 1.35047e+06 1.19494e-02 3.52419e-09 3.63824e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.41776e-25 9.41776e-25 
2.51189e+04 1.54862e+06 1.34539e-02 3.12827e-09 3.32265e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.07036e-24 1.07036e-24 
2.81838e+04 1.77261e+06 1.51340e-02 2.77566e-09 3.02801e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.22054e-24 1.22054e-24 
3.16228e+04 2.02626e+06 1.70101e-02 2.46163e-09 2.75419e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.39650e-24 1.39650e-24 
3.54813e+04 2.31405e+06 1.91049e-02 2.18196e-09 2.50080e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.60334e-24 1.60334e-24 
3.98107e+04 2.64127e+06 2.14430e-02 1.93290e-09 2.26721e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.84723e-24 1.84723e-24 
4.46684e+04 3.01414e+06 2.40519e-02 1.71111e-09 2.05262e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.13568e-24 2.13568e-24 
5.01187e+04 3.43997e+06 2.69613e-02 1.51361e-09 1.85610e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.47785e-24 2.47785e-24 
5.62341e+04 3.92740e+06 3.02034e-02 1.33775e-09 1.67662e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.88489e-24 2.88489e-24 
6.30957e+04 4.48665e+06 3.38129e-02 1.18118e-09 1.51311e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.37034e-24 3.37034e-24 
7.07946e+04 5.12983e+06 3.78269e-02 1.04181e-09 1.36448e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.95073e-24 3.95073e-24 
7.94328e+04 5.87135e+06 4.22847e-02 9.17774e-10 1.22966e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.64613e-24 4.64613e-24 
8.91251e+04 6.72846e+06 4.72274e-02 8.07412e-10 1.10756e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.48094e-24 5.48094e-24 
1.00000e+05 7.72182e+06 5.26972e-02 7.09255e-10 9.97164e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 6.48474e-24 6.48474e-24 
1.12202e+05 8.87641e+06 5.87368e-02 6.21994e-10 8.97489e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 7.69338e-24 7.69338e-24 
1.25893e+05 1.02225e+07 6.53887e-02 5.44467e-10 8.07603e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.15024e-24 9.15024e-24 
