         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
7.07946e-02 7.51931e+02 9.72812e-10 1.04261e-01 1.04454e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.92038e-26 1.91540e-26 
7.94328e-02 8.36422e+02 1.10421e-09 9.86248e-02 9.88164e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.97551e-26 1.97728e-26 
8.91251e-02 9.30455e+02 1.25349e-09 9.31442e-02 9.33340e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.03886e-26 2.04150e-26 
1.00000e-01 1.03486e+03 1.42408e-09 8.76578e-02 8.78459e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.11142e-26 2.11034e-26 
1.12202e-01 1.15130e+03 1.61654e-09 8.25815e-02 8.27679e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.17885e-26 2.17863e-26 
1.25893e-01 1.28075e+03 1.83554e-09 7.76306e-02 7.78155e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.25244e-26 2.24989e-26 
1.41254e-01 1.42522e+03 2.08177e-09 7.31893e-02 7.33728e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.31375e-26 2.31727e-26 
1.58489e-01 1.58548e+03 2.36329e-09 6.87321e-02 6.89141e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.38594e-26 2.38952e-26 
1.77828e-01 1.76306e+03 2.68595e-09 6.42291e-02 6.44097e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.47152e-26 2.46852e-26 
1.99526e-01 1.96080e+03 3.05002e-09 6.02011e-02 6.03804e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.54391e-26 2.54217e-26 
2.23872e-01 2.18010e+03 3.46478e-09 5.63680e-02 5.65460e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.61575e-26 2.61602e-26 
2.51189e-01 2.42287e+03 3.93901e-09 5.26515e-02 5.28283e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.69236e-26 2.69185e-26 
2.81838e-01 2.69115e+03 4.48213e-09 4.90794e-02 4.92551e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.77009e-26 2.76891e-26 
3.16228e-01 2.98689e+03 5.10560e-09 4.56850e-02 4.58596e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.84545e-26 2.84569e-26 
3.54813e-01 3.31220e+03 5.82328e-09 4.24588e-02 4.26324e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.92205e-26 2.92189e-26 
3.98107e-01 3.66812e+03 6.65444e-09 3.93949e-02 3.95675e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.99717e-26 2.99713e-26 
4.46684e-01 4.05489e+03 7.62441e-09 3.64853e-02 3.66569e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.07069e-26 3.07104e-26 
5.01187e-01 4.47059e+03 8.76706e-09 3.38361e-02 3.40069e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.13606e-26 3.13575e-26 
5.62341e-01 4.90996e+03 1.01417e-08 3.11492e-02 3.13192e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.20950e-26 3.20895e-26 
6.30957e-01 5.36144e+03 1.18316e-08 2.85504e-02 2.87195e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.28284e-26 3.28341e-26 
7.07946e-01 5.79924e+03 1.39924e-08 2.61000e-02 2.62683e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.35218e-26 3.35225e-26 
7.94328e-01 6.18067e+03 1.69063e-08 2.36965e-02 2.38641e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.42186e-26 3.42235e-26 
8.91251e-01 6.45216e+03 2.10441e-08 2.13500e-02 2.15168e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.49166e-26 3.49214e-26 
1.00000e+00 6.59660e+03 2.69830e-08 1.90796e-02 1.92457e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.56359e-26 3.56371e-26 
1.12202e+00 6.63315e+03 3.54070e-08 1.69458e-02 1.71113e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.63632e-26 3.63640e-26 
1.25893e+00 6.57756e+03 4.73430e-08 1.49721e-02 1.51369e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.71042e-26 3.71057e-26 
1.41254e+00 6.43633e+03 6.44042e-08 1.31628e-02 1.33270e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.78675e-26 3.78676e-26 
1.58489e+00 6.21677e+03 8.90240e-08 1.15185e-02 1.16822e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.86525e-26 3.86536e-26 
1.77828e+00 5.93253e+03 1.24728e-07 1.00365e-02 1.01997e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.94670e-26 3.94674e-26 
1.99526e+00 5.60144e+03 1.76495e-07 8.71295e-03 8.87572e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.03101e-26 4.03103e-26 
2.23872e+00 5.24470e+03 2.50985e-07 7.54151e-03 7.70391e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.11825e-26 4.11828e-26 
2.51189e+00 4.88373e+03 3.56525e-07 6.51411e-03 6.67618e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.20808e-26 4.20810e-26 
2.81838e+00 4.53834e+03 5.02479e-07 5.62044e-03 5.78221e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.30008e-26 4.30005e-26 
3.16228e+00 4.22320e+03 6.98221e-07 4.84860e-03 5.01013e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.39334e-26 4.39345e-26 
3.54813e+00 3.94508e+03 9.52292e-07 4.18485e-03 4.34616e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.48731e-26 4.48741e-26 
3.98107e+00 3.70389e+03 1.27188e-06 3.61467e-03 3.77579e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.58160e-26 4.58150e-26 
4.46684e+00 3.49879e+03 1.66120e-06 3.12489e-03 3.28585e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.67567e-26 4.67577e-26 
5.01187e+00 3.32978e+03 2.12049e-06 2.70483e-03 2.86566e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.76919e-26 4.76912e-26 
5.62341e+00 3.19591e+03 2.64717e-06 2.34436e-03 2.50506e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.86162e-26 4.86156e-26 
6.30957e+00 3.09411e+03 3.23834e-06 2.03452e-03 2.19512e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.95282e-26 4.95287e-26 
7.07946e+00 3.02089e+03 3.89182e-06 1.76765e-03 1.92816e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.04286e-26 5.04291e-26 
7.94328e+00 2.97316e+03 4.60681e-06 1.53721e-03 1.69764e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.13191e-26 5.13187e-26 
8.91251e+00 2.94833e+03 5.38433e-06 1.33770e-03 1.49806e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.22017e-26 5.22021e-26 
1.00000e+01 2.94413e+03 6.22747e-06 1.16461e-03 1.32490e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.30808e-26 5.30810e-26 
1.12202e+01 2.95886e+03 7.14109e-06 1.01413e-03 1.17437e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.39608e-26 5.39604e-26 
1.25893e+01 2.99127e+03 8.13178e-06 8.83047e-04 1.04323e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.48465e-26 5.48467e-26 
1.41254e+01 3.04040e+03 9.20768e-06 7.68716e-04 9.28854e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.57442e-26 5.57444e-26 
1.58489e+01 3.10572e+03 1.03783e-05 6.68870e-04 8.28964e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.66602e-26 5.66604e-26 
1.77828e+01 3.18695e+03 1.16548e-05 5.81595e-04 7.41647e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.76015e-26 5.76017e-26 
1.99526e+01 3.28412e+03 1.30492e-05 5.05260e-04 6.65273e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.85754e-26 5.85755e-26 
2.23872e+01 3.39752e+03 1.45757e-05 4.38472e-04 5.98447e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.95898e-26 5.95897e-26 
2.51189e+01 3.52768e+03 1.62495e-05 3.80029e-04 5.39967e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.06526e-26 6.06527e-26 
2.81838e+01 3.67533e+03 1.80879e-05 3.28905e-04 4.88804e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.17726e-26 6.17725e-26 
3.16228e+01 3.84149e+03 2.01099e-05 2.84200e-04 4.44060e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.29582e-26 6.29581e-26 
3.54813e+01 4.02734e+03 2.23370e-05 2.45142e-04 4.04960e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.42179e-26 6.42180e-26 
3.98107e+01 4.23432e+03 2.47928e-05 2.11055e-04 3.70829e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.55603e-26 6.55603e-26 
4.46684e+01 4.46406e+03 2.75036e-05 1.81348e-04 3.41074e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.69930e-26 6.69929e-26 
5.01187e+01 4.71844e+03 3.04987e-05 1.55505e-04 3.15178e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.85228e-26 6.85228e-26 
5.62341e+01 4.99954e+03 3.38110e-05 1.33067e-04 2.92681e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.01565e-26 7.01566e-26 
6.30957e+01 5.30956e+03 3.74763e-05 1.13643e-04 2.73190e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.18951e-26 7.18950e-26 
7.07946e+01 5.65111e+03 4.15351e-05 9.68660e-05 2.56336e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.37432e-26 7.37432e-26 
7.94328e+01 6.02690e+03 4.60319e-05 8.24223e-05 2.41804e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.56995e-26 7.56995e-26 
8.91251e+01 6.43993e+03 5.10162e-05 7.00274e-05 2.29307e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.77607e-26 7.77607e-26 
1.00000e+02 6.89348e+03 5.65428e-05 5.94262e-05 2.18587e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.99212e-26 7.99212e-26 
1.12202e+02 7.39117e+03 6.26727e-05 5.03890e-05 2.09410e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 8.21727e-26 8.21727e-26 
1.25893e+02 7.93701e+03 6.94737e-05 4.27093e-05 2.01568e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 8.45052e-26 8.45052e-26 
1.41254e+02 8.53550e+03 7.70212e-05 3.62018e-05 1.94870e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 8.69076e-26 8.69076e-26 
1.58489e+02 9.19170e+03 8.53995e-05 3.07011e-05 1.89147e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 8.93679e-26 8.93679e-26 
1.77828e+02 9.91133e+03 9.47028e-05 2.60604e-05 1.84246e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 9.18748e-26 9.18748e-26 
1.99526e+02 1.07010e+04 1.05037e-04 2.21506e-05 1.80032e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 9.44181e-26 9.44181e-26 
2.23872e+02 1.15680e+04 1.16519e-04 1.88589e-05 1.76386e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 9.69894e-26 9.69894e-26 
2.51189e+02 1.25210e+04 1.29285e-04 1.60879e-05 1.73202e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 9.95827e-26 9.95827e-26 
2.81838e+02 1.35698e+04 1.43482e-04 1.37543e-05 1.70390e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.02195e-25 1.02195e-25 
3.16228e+02 1.47256e+04 1.59280e-04 1.17869e-05 1.67867e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.04826e-25 1.04826e-25 
3.54813e+02 1.60011e+04 1.76871e-04 1.01258e-05 1.65565e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.07478e-25 1.07478e-25 
3.98107e+02 1.74111e+04 1.96468e-04 8.72067e-06 1.63422e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.10159e-25 1.10159e-25 
4.46684e+02 1.89725e+04 2.18317e-04 7.52945e-06 1.61382e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.12878e-25 1.12878e-25 
5.01187e+02 2.07050e+04 2.42693e-04 6.51707e-06 1.59398e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.15649e-25 1.15649e-25 
5.62341e+02 2.26308e+04 2.69908e-04 5.65440e-06 1.57427e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.18488e-25 1.18488e-25 
6.30957e+02 2.47762e+04 3.00318e-04 4.91728e-06 1.55429e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.21416e-25 1.21416e-25 
7.07946e+02 2.71712e+04 3.34326e-04 4.28568e-06 1.53369e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.24459e-25 1.24459e-25 
7.94328e+02 2.98511e+04 3.72393e-04 3.74296e-06 1.51215e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.27645e-25 1.27645e-25 
8.91251e+02 3.28570e+04 4.15041e-04 3.27535e-06 1.48939e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.31007e-25 1.31007e-25 
1.00000e+03 3.62368e+04 4.62871e-04 2.87134e-06 1.46514e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.34585e-25 1.34585e-25 
1.12202e+03 4.00472e+04 5.16567e-04 2.52140e-06 1.43919e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.38423e-25 1.38423e-25 
1.25893e+03 4.43549e+04 5.76914e-04 2.21753e-06 1.41133e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.42573e-25 1.42573e-25 
1.41254e+03 4.92393e+04 6.44815e-04 1.95305e-06 1.38142e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.47094e-25 1.47094e-25 
1.58489e+03 5.47944e+04 7.21308e-04 1.72235e-06 1.34935e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.52052e-25 1.52052e-25 
1.77828e+03 6.11332e+04 8.07589e-04 1.52069e-06 1.31507e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.57527e-25 1.57527e-25 
1.99526e+03 6.83911e+04 9.05042e-04 1.34408e-06 1.27855e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.63608e-25 1.63608e-25 
2.23872e+03 7.67321e+04 1.01527e-03 1.18913e-06 1.23986e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.70400e-25 1.70400e-25 
2.51189e+03 8.63549e+04 1.14013e-03 1.05295e-06 1.19910e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.78025e-25 1.78025e-25 
2.81838e+03 9.75023e+04 1.28178e-03 9.33103e-07 1.15641e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.86626e-25 1.86626e-25 
3.16228e+03 1.10472e+05 1.44274e-03 8.27469e-07 1.11202e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.96371e-25 1.96371e-25 
3.54813e+03 1.25632e+05 1.62594e-03 7.34245e-07 1.06618e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.07456e-25 2.07456e-25 
3.98107e+03 1.43435e+05 1.83482e-03 6.51876e-07 1.01917e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.20118e-25 2.20118e-25 
4.46684e+03 1.64441e+05 2.07333e-03 5.79019e-07 9.71337e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.34634e-25 2.34634e-25 
5.01187e+03 1.89343e+05 2.34610e-03 5.14511e-07 9.23001e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.51334e-25 2.51334e-25 
5.62341e+03 2.18981e+05 2.65840e-03 4.57343e-07 8.74504e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.70605e-25 2.70605e-25 
6.30957e+03 2.54358e+05 3.01614e-03 4.06635e-07 8.26167e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.92904e-25 2.92904e-25 
7.07946e+03 2.96625e+05 3.42579e-03 3.61620e-07 7.78281e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.18749e-25 3.18749e-25 
7.94328e+03 3.47025e+05 3.89413e-03 3.21629e-07 7.31091e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.48726e-25 3.48726e-25 
8.91251e+03 4.06801e+05 4.42794e-03 2.86073e-07 6.84796e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.83473e-25 3.83473e-25 
1.00000e+04 4.77088e+05 5.03383e-03 2.54440e-07 6.39554e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.23681e-25 4.23681e-25 
1.12202e+04 5.58867e+05 5.71836e-03 2.26282e-07 5.95507e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.70116e-25 4.70116e-25 
1.25893e+04 6.53022e+05 6.48840e-03 2.01208e-07 5.52802e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.23654e-25 5.23654e-25 
1.41254e+04 7.60479e+05 7.35181e-03 1.78877e-07 5.11595e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.85346e-25 5.85346e-25 
1.58489e+04 8.82352e+05 8.31782e-03 1.58985e-07 4.72049e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.56476e-25 6.56476e-25 
1.77828e+04 1.02007e+06 9.39735e-03 1.41268e-07 4.34317e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.38620e-25 7.38619e-25 
1.99526e+04 1.17541e+06 1.06031e-02 1.25487e-07 3.98526e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 8.33701e-25 8.33701e-25 
2.23872e+04 1.35059e+06 1.19495e-02 1.11431e-07 3.64767e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 9.44056e-25 9.44056e-25 
2.51189e+04 1.54836e+06 1.34531e-02 9.89125e-08 3.33099e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.07254e-24 1.07254e-24 
2.81838e+04 1.77188e+06 1.51321e-02 8.77635e-08 3.03540e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.22260e-24 1.22260e-24 
3.16228e+04 2.02508e+06 1.70072e-02 7.78343e-08 2.76078e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.39844e-24 1.39844e-24 
3.54813e+04 2.31258e+06 1.91014e-02 6.89916e-08 2.50673e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.60519e-24 1.60519e-24 
3.98107e+04 2.63965e+06 2.14393e-02 6.11167e-08 2.27259e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.84901e-24 1.84901e-24 
4.46684e+04 3.01296e+06 2.40492e-02 5.41040e-08 2.05757e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.13758e-24 2.13758e-24 
5.01187e+04 3.43988e+06 2.69607e-02 4.78592e-08 1.86070e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.48008e-24 2.48008e-24 
5.62341e+04 3.92944e+06 3.02067e-02 4.22986e-08 1.68095e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.88782e-24 2.88782e-24 
6.30957e+04 4.49249e+06 3.38228e-02 3.73479e-08 1.51726e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.37466e-24 3.37466e-24 
7.07946e+04 5.14182e+06 3.78469e-02 3.29408e-08 1.36851e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.95748e-24 3.95748e-24 
7.94328e+04 5.89304e+06 4.23194e-02 2.90182e-08 1.23362e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.65702e-24 4.65702e-24 
8.91251e+04 6.76506e+06 4.72830e-02 2.55280e-08 1.11152e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.49868e-24 5.49868e-24 
1.00000e+05 7.78093e+06 5.27817e-02 2.24235e-08 1.00116e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 6.51359e-24 6.51359e-24 
1.12202e+05 8.96910e+06 5.88604e-02 1.96633e-08 9.01575e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.74001e-24 7.74001e-24 
1.25893e+05 1.03650e+07 6.55641e-02 1.72107e-08 8.11823e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 9.22508e-24 9.22508e-24 
