         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.00000e+00 3.29497e+02 6.05146e-07 6.71198e-04 8.31410e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.40488e-27 5.40475e-27 
1.12202e+00 3.45048e+02 6.91831e-07 6.00625e-04 7.60814e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.71233e-27 5.71244e-27 
1.25893e+00 3.61895e+02 7.88541e-07 5.36399e-04 6.96567e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.03493e-27 6.03485e-27 
1.41254e+00 3.80185e+02 8.96276e-07 4.77993e-04 6.38142e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.37343e-27 6.37359e-27 
1.58489e+00 4.00064e+02 1.01616e-06 4.24947e-04 5.85079e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.72955e-27 6.72967e-27 
1.77828e+00 4.21714e+02 1.14946e-06 3.76829e-04 5.36945e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.10504e-27 7.10496e-27 
1.99526e+00 4.45339e+02 1.29757e-06 3.33245e-04 4.93346e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.50183e-27 7.50178e-27 
2.23872e+00 4.71171e+02 1.46210e-06 2.93835e-04 4.53924e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.92259e-27 7.92271e-27 
2.51189e+00 4.99467e+02 1.64484e-06 2.58274e-04 4.18351e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.37070e-27 8.37061e-27 
2.81838e+00 5.30539e+02 1.84783e-06 2.26254e-04 3.86319e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.84962e-27 8.84955e-27 
3.16228e+00 5.64730e+02 2.07335e-06 1.97494e-04 3.57549e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.36379e-27 9.36389e-27 
3.54813e+00 6.02428e+02 2.32400e-06 1.71737e-04 3.31784e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.91867e-27 9.91857e-27 
3.98107e+00 6.44085e+02 2.60272e-06 1.48740e-04 3.08778e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.05198e-26 1.05199e-26 
4.46684e+00 6.90199e+02 2.91284e-06 1.28280e-04 2.88311e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.11743e-26 1.11744e-26 
5.01187e+00 7.41331e+02 3.25809e-06 1.10149e-04 2.70172e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.18897e-26 1.18898e-26 
5.62341e+00 7.98103e+02 3.64271e-06 9.41488e-05 2.54166e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.26745e-26 1.26746e-26 
6.30957e+00 8.61200e+02 4.07147e-06 8.00965e-05 2.40108e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.35379e-26 1.35380e-26 
7.07946e+00 9.31361e+02 4.54970e-06 6.78176e-05 2.27823e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.44897e-26 1.44898e-26 
7.94328e+00 1.00938e+03 5.08337e-06 5.71471e-05 2.17147e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.55402e-26 1.55403e-26 
8.91251e+00 1.09609e+03 5.67917e-06 4.79280e-05 2.07922e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.66996e-26 1.66997e-26 
1.00000e+01 1.19236e+03 6.34447e-06 4.00110e-05 2.00000e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.79782e-26 1.79783e-26 
1.12202e+01 1.29908e+03 7.08750e-06 3.32541e-05 1.93237e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.93855e-26 1.93855e-26 
1.25893e+01 1.41714e+03 7.91729e-06 2.75232e-05 1.87500e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.09301e-26 2.09302e-26 
1.41254e+01 1.54744e+03 8.84383e-06 2.26923e-05 1.82662e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.26194e-26 2.26195e-26 
1.58489e+01 1.69085e+03 9.87807e-06 1.86441e-05 1.78606e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.44590e-26 2.44590e-26 
1.77828e+01 1.84823e+03 1.10320e-05 1.52708e-05 1.75224e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.64523e-26 2.64523e-26 
1.99526e+01 2.02042e+03 1.23189e-05 1.24745e-05 1.72418e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.86008e-26 2.86008e-26 
2.23872e+01 2.20824e+03 1.37532e-05 1.01677e-05 1.70099e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.09033e-26 3.09034e-26 
2.51189e+01 2.41252e+03 1.53507e-05 8.27269e-06 1.68190e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.33564e-26 3.33564e-26 
2.81838e+01 2.63406e+03 1.71288e-05 6.72188e-06 1.66623e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.59540e-26 3.59540e-26 
3.16228e+01 2.87373e+03 1.91065e-05 5.45687e-06 1.65338e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.86875e-26 3.86875e-26 
3.54813e+01 3.13241e+03 2.13049e-05 4.42783e-06 1.64285e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 4.15462e-26 4.15462e-26 
3.98107e+01 3.41109e+03 2.37468e-05 3.59263e-06 1.63422e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 4.45175e-26 4.45174e-26 
4.46684e+01 3.71085e+03 2.64576e-05 2.91600e-06 1.62711e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 4.75867e-26 4.75867e-26 
5.01187e+01 4.03293e+03 2.94653e-05 2.36858e-06 1.62123e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.07382e-26 5.07382e-26 
5.62341e+01 4.37877e+03 3.28007e-05 1.92610e-06 1.61632e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.39554e-26 5.39554e-26 
6.30957e+01 4.75002e+03 3.64982e-05 1.56865e-06 1.61217e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.72214e-26 5.72213e-26 
7.07946e+01 5.14865e+03 4.05957e-05 1.27991e-06 1.60859e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.05192e-26 6.05192e-26 
7.94328e+01 5.57691e+03 4.51356e-05 1.04662e-06 1.60544e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.38326e-26 6.38326e-26 
8.91251e+01 6.03748e+03 5.01651e-05 8.58013e-07 1.60258e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.71465e-26 6.71465e-26 
1.00000e+02 6.53343e+03 5.57369e-05 7.05371e-07 1.59990e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.04470e-26 7.04470e-26 
1.12202e+02 7.06832e+03 6.19101e-05 5.81666e-07 1.59729e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.37222e-26 7.37222e-26 
1.25893e+02 7.64626e+03 6.87507e-05 4.81239e-07 1.59468e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.69621e-26 7.69621e-26 
1.41254e+02 8.27195e+03 7.63331e-05 3.99539e-07 1.59197e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.01588e-26 8.01588e-26 
1.58489e+02 8.95075e+03 8.47404e-05 3.32914e-07 1.58907e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.33070e-26 8.33070e-26 
1.77828e+02 9.68875e+03 9.40663e-05 2.78437e-07 1.58592e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.64036e-26 8.64036e-26 
1.99526e+02 1.04929e+04 1.04416e-04 2.33759e-07 1.58242e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.94477e-26 8.94477e-26 
2.23872e+02 1.13710e+04 1.15908e-04 1.96999e-07 1.57849e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.24412e-26 9.24412e-26 
2.51189e+02 1.23321e+04 1.28675e-04 1.66650e-07 1.57405e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.53879e-26 9.53879e-26 
2.81838e+02 1.33862e+04 1.42867e-04 1.41504e-07 1.56899e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.82943e-26 9.82943e-26 
3.16228e+02 1.45448e+04 1.58654e-04 1.20591e-07 1.56321e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.01169e-25 1.01169e-25 
3.54813e+02 1.58210e+04 1.76226e-04 1.03132e-07 1.55660e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.04023e-25 1.04023e-25 
3.98107e+02 1.72298e+04 1.95799e-04 8.84992e-08 1.54904e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.06869e-25 1.06869e-25 
4.46684e+02 1.87883e+04 2.17617e-04 7.61881e-08 1.54041e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.09724e-25 1.09724e-25 
5.01187e+02 2.05160e+04 2.41955e-04 6.57902e-08 1.53056e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.12606e-25 1.12606e-25 
5.62341e+02 2.24356e+04 2.69126e-04 5.69748e-08 1.51935e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.15536e-25 1.15536e-25 
6.30957e+02 2.45730e+04 2.99485e-04 4.94734e-08 1.50664e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.18539e-25 1.18539e-25 
7.07946e+02 2.69586e+04 3.33435e-04 4.30673e-08 1.49226e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.21641e-25 1.21641e-25 
7.94328e+02 2.96274e+04 3.71437e-04 3.75776e-08 1.47606e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.24876e-25 1.24876e-25 
8.91251e+02 3.26204e+04 4.14012e-04 3.28578e-08 1.45789e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.28278e-25 1.28278e-25 
1.00000e+03 3.59856e+04 4.61761e-04 2.87874e-08 1.43760e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.31887e-25 1.31887e-25 
1.12202e+03 3.97794e+04 5.15367e-04 2.52666e-08 1.41507e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.35751e-25 1.35751e-25 
1.25893e+03 4.40684e+04 5.75616e-04 2.22129e-08 1.39018e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.39921e-25 1.39921e-25 
1.41254e+03 4.89315e+04 6.43408e-04 1.95575e-08 1.36284e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.44457e-25 1.44457e-25 
1.58489e+03 5.44628e+04 7.19780e-04 1.72430e-08 1.33301e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.49428e-25 1.49428e-25 
1.77828e+03 6.07748e+04 8.05930e-04 1.52210e-08 1.30068e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.54912e-25 1.54912e-25 
1.99526e+03 6.80026e+04 9.03240e-04 1.34511e-08 1.26587e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.61000e-25 1.61000e-25 
2.23872e+03 7.63095e+04 1.01331e-03 1.18988e-08 1.22866e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.67796e-25 1.67796e-25 
2.51189e+03 8.58940e+04 1.13800e-03 1.05352e-08 1.18920e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.75423e-25 1.75423e-25 
2.81838e+03 9.69982e+04 1.27946e-03 9.33521e-09 1.14765e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.84024e-25 1.84024e-25 
3.16228e+03 1.09919e+05 1.44022e-03 8.27783e-09 1.10426e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.93767e-25 1.93767e-25 
3.54813e+03 1.25024e+05 1.62322e-03 7.34483e-09 1.05930e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.04850e-25 2.04850e-25 
3.98107e+03 1.42764e+05 1.83186e-03 6.52058e-09 1.01307e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.17508e-25 2.17508e-25 
4.46684e+03 1.63701e+05 2.07014e-03 5.79160e-09 9.65922e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.32017e-25 2.32017e-25 
5.01187e+03 1.88526e+05 2.34267e-03 5.14621e-09 9.18193e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.48710e-25 2.48710e-25 
5.62341e+03 2.18080e+05 2.65473e-03 4.57430e-09 8.70234e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.67974e-25 2.67974e-25 
6.30957e+03 2.53370e+05 3.01226e-03 4.06706e-09 8.22375e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.90265e-25 2.90265e-25 
7.07946e+03 2.95550e+05 3.42174e-03 3.61678e-09 7.74916e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.16104e-25 3.16104e-25 
7.94328e+03 3.45873e+05 3.88998e-03 3.21677e-09 7.28109e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.46078e-25 3.46078e-25 
8.91251e+03 4.05591e+05 4.42379e-03 2.86114e-09 6.82157e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.80827e-25 3.80827e-25 
1.00000e+04 4.75849e+05 5.02980e-03 2.54475e-09 6.37222e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 4.21044e-25 4.21044e-25 
1.12202e+04 5.57637e+05 5.71456e-03 2.26313e-09 5.93450e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 4.67494e-25 4.67494e-25 
1.25893e+04 6.51842e+05 6.48495e-03 2.01235e-09 5.50988e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.21055e-25 5.21055e-25 
1.41254e+04 7.59392e+05 7.34880e-03 1.78900e-09 5.09996e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.82777e-25 5.82777e-25 
1.58489e+04 8.81407e+05 8.31535e-03 1.59006e-09 4.70640e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.53946e-25 6.53946e-25 
1.77828e+04 1.01931e+06 9.39552e-03 1.41286e-09 4.33075e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.36138e-25 7.36137e-25 
1.99526e+04 1.17492e+06 1.06020e-02 1.25503e-09 3.97430e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 8.31280e-25 8.31280e-25 
2.23872e+04 1.35044e+06 1.19493e-02 1.11445e-09 3.63800e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.41720e-25 9.41720e-25 
2.51189e+04 1.54859e+06 1.34538e-02 9.89249e-10 3.32243e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.07030e-24 1.07030e-24 
2.81838e+04 1.77259e+06 1.51340e-02 8.77743e-10 3.02780e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.22048e-24 1.22048e-24 
3.16228e+04 2.02624e+06 1.70101e-02 7.78437e-10 2.75400e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.39645e-24 1.39645e-24 
3.54813e+04 2.31403e+06 1.91048e-02 6.89998e-10 2.50063e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.60328e-24 1.60328e-24 
3.98107e+04 2.64125e+06 2.14430e-02 6.11238e-10 2.26706e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 1.84717e-24 1.84717e-24 
4.46684e+04 3.01413e+06 2.40519e-02 5.41101e-10 2.05248e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.13563e-24 2.13563e-24 
5.01187e+04 3.43996e+06 2.69613e-02 4.78646e-10 1.85596e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.47780e-24 2.47780e-24 
5.62341e+04 3.92740e+06 3.02034e-02 4.23035e-10 1.67649e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 2.88484e-24 2.88484e-24 
6.30957e+04 4.48667e+06 3.38129e-02 3.73524e-10 1.51299e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.37030e-24 3.37030e-24 
7.07946e+04 5.12986e+06 3.78270e-02 3.29451e-10 1.36438e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 3.95070e-24 3.95070e-24 
7.94328e+04 5.87142e+06 4.22849e-02 2.90227e-10 1.22956e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 4.64611e-24 4.64611e-24 
8.91251e+04 6.72856e+06 4.72276e-02 2.55327e-10 1.10746e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 5.48093e-24 5.48093e-24 
1.00000e+05 7.72198e+06 5.26974e-02 2.24287e-10 9.97074e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 6.48475e-24 6.48475e-24 
1.12202e+05 8.87663e+06 5.87372e-02 1.96693e-10 8.97404e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 7.69343e-24 7.69343e-24 
1.25893e+05 1.02228e+07 6.53891e-02 1.72176e-10 8.07522e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-18 9.15035e-24 9.15035e-24 
