         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
3.16228e+01 3.58709e+03 1.99074e-05 1.86876e-04 3.46738e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.60401e-26 5.60402e-26 
3.54813e+01 3.78437e+03 2.21089e-05 1.59907e-04 3.19735e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.75535e-26 5.75534e-26 
3.98107e+01 4.00286e+03 2.45425e-05 1.36488e-04 2.96278e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.91731e-26 5.91731e-26 
4.46684e+01 4.24432e+03 2.72347e-05 1.16204e-04 2.75951e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.09056e-26 6.09056e-26 
5.01187e+01 4.51066e+03 3.02152e-05 9.86872e-05 2.58387e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.27556e-26 6.27556e-26 
5.62341e+01 4.80394e+03 3.35166e-05 8.36107e-05 2.43256e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.47256e-26 6.47255e-26 
6.30957e+01 5.12638e+03 3.71752e-05 7.06813e-05 2.30264e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.68147e-26 6.68147e-26 
7.07946e+01 5.48035e+03 4.12309e-05 5.96358e-05 2.19145e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.90196e-26 6.90196e-26 
7.94328e+01 5.86841e+03 4.57279e-05 5.02369e-05 2.09661e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 7.13335e-26 7.13334e-26 
8.91251e+01 6.29334e+03 5.07153e-05 4.22701e-05 2.01595e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 7.37465e-26 7.37465e-26 
1.00000e+02 6.75822e+03 5.62471e-05 3.55424e-05 1.94751e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 7.62467e-26 7.62467e-26 
1.12202e+02 7.26645e+03 6.23835e-05 2.98802e-05 1.88951e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 7.88202e-26 7.88202e-26 
1.25893e+02 7.82187e+03 6.91916e-05 2.51286e-05 1.84038e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 8.14522e-26 8.14523e-26 
1.41254e+02 8.42885e+03 7.67461e-05 2.11505e-05 1.79871e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 8.41284e-26 8.41284e-26 
1.58489e+02 9.09238e+03 8.51305e-05 1.78255e-05 1.76324e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 8.68349e-26 8.68349e-26 
1.77828e+02 9.81817e+03 9.44385e-05 1.50494e-05 1.73288e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 8.95598e-26 8.95598e-26 
1.99526e+02 1.06128e+04 1.04775e-04 1.27322e-05 1.70667e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 9.22936e-26 9.22936e-26 
2.23872e+02 1.14837e+04 1.16259e-04 1.07975e-05 1.68377e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 9.50294e-26 9.50294e-26 
2.51189e+02 1.24395e+04 1.29023e-04 9.18064e-06 1.66348e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 9.77633e-26 9.77633e-26 
2.81838e+02 1.34901e+04 1.43216e-04 7.82740e-06 1.64515e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.00494e-25 1.00494e-25 
3.16228e+02 1.46467e+04 1.59008e-04 6.69261e-06 1.62825e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.03225e-25 1.03225e-25 
3.54813e+02 1.59223e+04 1.76590e-04 5.73879e-06 1.61229e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.05962e-25 1.05962e-25 
3.98107e+02 1.73316e+04 1.96176e-04 4.93499e-06 1.59686e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.08712e-25 1.08712e-25 
4.46684e+02 1.88916e+04 2.18010e-04 4.25566e-06 1.58157e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.11489e-25 1.11489e-25 
5.01187e+02 2.06218e+04 2.42369e-04 3.67982e-06 1.56609e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.14307e-25 1.14307e-25 
5.62341e+02 2.25448e+04 2.69564e-04 3.19017e-06 1.55009e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.17185e-25 1.17185e-25 
6.30957e+02 2.46867e+04 2.99951e-04 2.77252e-06 1.53329e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.20145e-25 1.20145e-25 
7.07946e+02 2.70775e+04 3.33934e-04 2.41516e-06 1.51542e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.23214e-25 1.23214e-25 
7.94328e+02 2.97525e+04 3.71972e-04 2.10845e-06 1.49623e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.26421e-25 1.26421e-25 
8.91251e+02 3.27526e+04 4.14588e-04 1.84443e-06 1.47549e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.29800e-25 1.29800e-25 
1.00000e+03 3.61259e+04 4.62382e-04 1.61649e-06 1.45299e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.33392e-25 1.33392e-25 
1.12202e+03 3.99290e+04 5.16038e-04 1.41918e-06 1.42854e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.37242e-25 1.37242e-25 
1.25893e+03 4.42285e+04 5.76342e-04 1.24794e-06 1.40199e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.41401e-25 1.41401e-25 
1.41254e+03 4.91034e+04 6.44195e-04 1.09895e-06 1.37322e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.45928e-25 1.45928e-25 
1.58489e+03 5.46480e+04 7.20635e-04 9.69029e-07 1.34214e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.50892e-25 1.50892e-25 
1.77828e+03 6.09750e+04 8.06858e-04 8.55495e-07 1.30871e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.56371e-25 1.56371e-25 
1.99526e+03 6.82196e+04 9.04247e-04 7.56085e-07 1.27295e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.62455e-25 1.62455e-25 
2.23872e+03 7.65455e+04 1.01440e-03 6.68882e-07 1.23492e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.69249e-25 1.69249e-25 
2.51189e+03 8.61514e+04 1.13919e-03 5.92258e-07 1.19472e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.76875e-25 1.76875e-25 
2.81838e+03 9.72797e+04 1.28076e-03 5.24826e-07 1.15254e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.85476e-25 1.85476e-25 
3.16228e+03 1.10228e+05 1.44163e-03 4.65398e-07 1.10859e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.95220e-25 1.95220e-25 
3.54813e+03 1.25363e+05 1.62474e-03 4.12955e-07 1.06314e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.06304e-25 2.06304e-25 
3.98107e+03 1.43139e+05 1.83351e-03 3.66622e-07 1.01648e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.18964e-25 2.18964e-25 
4.46684e+03 1.64115e+05 2.07193e-03 3.25641e-07 9.68947e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.33477e-25 2.33477e-25 
5.01187e+03 1.88982e+05 2.34459e-03 2.89358e-07 9.20880e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.50174e-25 2.50174e-25 
5.62341e+03 2.18584e+05 2.65678e-03 2.57204e-07 8.72621e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.69442e-25 2.69442e-25 
6.30957e+03 2.53923e+05 3.01443e-03 2.28685e-07 8.24496e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.91737e-25 2.91737e-25 
7.07946e+03 2.96152e+05 3.42401e-03 2.03368e-07 7.76800e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.17580e-25 3.17580e-25 
7.94328e+03 3.46520e+05 3.89231e-03 1.80877e-07 7.29780e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.47556e-25 3.47556e-25 
8.91251e+03 4.06272e+05 4.42613e-03 1.60881e-07 6.83637e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.82304e-25 3.82304e-25 
1.00000e+04 4.76551e+05 5.03209e-03 1.43091e-07 6.38531e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 4.22518e-25 4.22518e-25 
1.12202e+04 5.58341e+05 5.71674e-03 1.27255e-07 5.94607e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 4.68961e-25 4.68961e-25 
1.25893e+04 6.52530e+05 6.48696e-03 1.13155e-07 5.52010e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.22512e-25 5.22512e-25 
1.41254e+04 7.60045e+05 7.35061e-03 1.00596e-07 5.10899e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.84221e-25 5.84221e-25 
1.58489e+04 8.82007e+05 8.31693e-03 8.94093e-08 4.71439e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.55374e-25 6.55374e-25 
1.77828e+04 1.01984e+06 9.39682e-03 7.94453e-08 4.33782e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 7.37547e-25 7.37547e-25 
1.99526e+04 1.17534e+06 1.06030e-02 7.05703e-08 3.98057e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 8.32665e-25 8.32665e-25 
2.23872e+04 1.35073e+06 1.19499e-02 6.26658e-08 3.64356e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 9.43070e-25 9.43070e-25 
2.51189e+04 1.54869e+06 1.34540e-02 5.56257e-08 3.32737e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.07161e-24 1.07161e-24 
2.81838e+04 1.77244e+06 1.51335e-02 4.93557e-08 3.03220e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.22173e-24 1.22173e-24 
3.16228e+04 2.02579e+06 1.70089e-02 4.37717e-08 2.75793e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.39761e-24 1.39761e-24 
3.54813e+04 2.31324e+06 1.91029e-02 3.87988e-08 2.50415e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.60435e-24 1.60435e-24 
3.98107e+04 2.64007e+06 2.14403e-02 3.43701e-08 2.27023e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.84812e-24 1.84812e-24 
4.46684e+04 3.01274e+06 2.40489e-02 3.04263e-08 2.05537e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.13649e-24 2.13649e-24 
5.01187e+04 3.43850e+06 2.69582e-02 2.69144e-08 1.85863e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.47863e-24 2.47863e-24 
5.62341e+04 3.92635e+06 3.02011e-02 2.37874e-08 1.67898e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.88577e-24 2.88577e-24 
6.30957e+04 4.48672e+06 3.38127e-02 2.10034e-08 1.51536e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.37161e-24 3.37161e-24 
7.07946e+04 5.13209e+06 3.78305e-02 1.85250e-08 1.36666e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.95282e-24 3.95282e-24 
7.94328e+04 5.87772e+06 4.22948e-02 1.63193e-08 1.23179e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 4.64991e-24 4.64991e-24 
8.91251e+04 6.74173e+06 4.72475e-02 1.43567e-08 1.10970e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.48780e-24 5.48780e-24 
1.00000e+05 7.74647e+06 5.27324e-02 1.26110e-08 9.99345e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.49707e-24 6.49707e-24 
1.12202e+05 8.91945e+06 5.87944e-02 1.10591e-08 8.99749e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 7.71523e-24 7.71523e-24 
1.25893e+05 1.02949e+07 6.54783e-02 9.68005e-09 8.09985e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 9.18835e-24 9.18835e-24 
