         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
8.91251e-02 7.78643e+02 1.60998e-09 3.93498e-02 3.95224e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.04733e-27 7.05178e-27 
1.00000e-01 8.60965e+02 1.84418e-09 3.68444e-02 3.70162e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.36438e-27 7.36778e-27 
1.12202e-01 9.50010e+02 2.11885e-09 3.44458e-02 3.46168e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.69371e-27 7.69627e-27 
1.25893e-01 1.04539e+03 2.44415e-09 3.21451e-02 3.23154e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.03533e-27 8.03723e-27 
1.41254e-01 1.14622e+03 2.83412e-09 2.99339e-02 3.01035e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.38922e-27 8.39064e-27 
1.58489e-01 1.25096e+03 3.30841e-09 2.78039e-02 2.79728e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.75542e-27 8.75649e-27 
1.77828e-01 1.35745e+03 3.89419e-09 2.57491e-02 2.59173e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.13404e-27 9.13486e-27 
1.99526e-01 1.46312e+03 4.62824e-09 2.37696e-02 2.39372e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.52179e-27 9.52646e-27 
2.23872e-01 1.56598e+03 5.55613e-09 2.18641e-02 2.20311e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.92818e-27 9.92932e-27 
2.51189e-01 1.66430e+03 6.73721e-09 2.00410e-02 2.02074e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.03466e-26 1.03468e-26 
2.81838e-01 1.75657e+03 8.24928e-09 1.83085e-02 1.84743e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.07769e-26 1.07783e-26 
3.16228e-01 1.84136e+03 1.01970e-08 1.66691e-02 1.68344e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.12230e-26 1.12230e-26 
3.54813e-01 1.91661e+03 1.27275e-08 1.51252e-02 1.52901e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.16826e-26 1.16827e-26 
3.98107e-01 1.98030e+03 1.60443e-08 1.36765e-02 1.38408e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.21574e-26 1.21581e-26 
4.46684e-01 2.03044e+03 2.04316e-08 1.23226e-02 1.24865e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.26487e-26 1.26499e-26 
5.01187e-01 2.06542e+03 2.62838e-08 1.10631e-02 1.12266e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.31579e-26 1.31590e-26 
5.62341e-01 2.08433e+03 3.41454e-08 9.89712e-03 1.00603e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.36861e-26 1.36866e-26 
6.30957e-01 2.08703e+03 4.47617e-08 8.82356e-03 8.98638e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.42344e-26 1.42343e-26 
7.07946e-01 2.07432e+03 5.91394e-08 7.84074e-03 8.00325e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.48037e-26 1.48036e-26 
7.94328e-01 2.04781e+03 7.86149e-08 6.94649e-03 7.10871e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.53951e-26 1.53950e-26 
8.91251e-01 2.01000e+03 1.04907e-07 6.13771e-03 6.29967e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.60084e-26 1.60098e-26 
1.00000e+00 1.96381e+03 1.40166e-07 5.41074e-03 5.57246e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.66456e-26 1.66454e-26 
1.12202e+00 1.91257e+03 1.86945e-07 4.76101e-03 4.92253e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.73038e-26 1.73035e-26 
1.25893e+00 1.85951e+03 2.48143e-07 4.18333e-03 4.34466e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.79822e-26 1.79820e-26 
1.41254e+00 1.80735e+03 3.26892e-07 3.67192e-03 3.83309e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.86791e-26 1.86791e-26 
1.58489e+00 1.75810e+03 4.26427e-07 3.22056e-03 3.38158e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.93931e-26 1.93925e-26 
1.77828e+00 1.71307e+03 5.49910e-07 2.82296e-03 2.98385e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.01215e-26 2.01221e-26 
1.99526e+00 1.67316e+03 7.00226e-07 2.47339e-03 2.63417e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.08641e-26 2.08630e-26 
2.23872e+00 1.63958e+03 8.79536e-07 2.16640e-03 2.32708e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.16171e-26 2.16169e-26 
2.51189e+00 1.61309e+03 1.08946e-06 1.89717e-03 2.05776e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.23795e-26 2.23794e-26 
2.81838e+00 1.59412e+03 1.33115e-06 1.66112e-03 1.82164e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.31495e-26 2.31499e-26 
3.16228e+00 1.58280e+03 1.60554e-06 1.45415e-03 1.61460e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.39269e-26 2.39270e-26 
3.54813e+00 1.57910e+03 1.91357e-06 1.27261e-03 1.43300e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.47108e-26 2.47110e-26 
3.98107e+00 1.58298e+03 2.25635e-06 1.11329e-03 1.27362e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.55025e-26 2.55023e-26 
4.46684e+00 1.59439e+03 2.63538e-06 9.73374e-04 1.13366e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.63030e-26 2.63027e-26 
5.01187e+00 1.61329e+03 3.05265e-06 8.50447e-04 1.01069e-03 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.71147e-26 2.71143e-26 
5.62341e+00 1.63968e+03 3.51080e-06 7.42395e-04 9.02605e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.79403e-26 2.79400e-26 
6.30957e+00 1.67365e+03 4.01310e-06 6.47384e-04 8.07561e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.87836e-26 2.87838e-26 
7.07946e+00 1.71533e+03 4.56354e-06 5.63833e-04 7.23981e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.96495e-26 2.96497e-26 
7.94328e+00 1.76498e+03 5.16687e-06 4.90360e-04 6.50480e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.05435e-26 3.05433e-26 
8.91251e+00 1.82293e+03 5.82859e-06 4.25754e-04 5.85849e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.14714e-26 3.14716e-26 
1.00000e+01 1.88961e+03 6.55504e-06 3.68973e-04 5.29046e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.24413e-26 3.24412e-26 
1.12202e+01 1.96551e+03 7.35347e-06 3.19106e-04 4.79158e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.34601e-26 3.34599e-26 
1.25893e+01 2.05132e+03 8.23206e-06 2.75343e-04 4.35375e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.45373e-26 3.45372e-26 
1.41254e+01 2.14776e+03 9.20006e-06 2.36984e-04 3.96997e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.56825e-26 3.56826e-26 
1.58489e+01 2.25571e+03 1.02679e-05 2.03414e-04 3.63409e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.69060e-26 3.69059e-26 
1.77828e+01 2.37614e+03 1.14471e-05 1.74088e-04 3.34065e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.82183e-26 3.82182e-26 
1.99526e+01 2.51014e+03 1.27509e-05 1.48528e-04 3.08485e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.96303e-26 3.96303e-26 
2.23872e+01 2.65890e+03 1.41937e-05 1.26308e-04 2.86246e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.11529e-26 4.11528e-26 
2.51189e+01 2.82372e+03 1.57919e-05 1.07051e-04 2.66969e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.27959e-26 4.27960e-26 
2.81838e+01 3.00595e+03 1.75633e-05 9.04215e-05 2.50317e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.45684e-26 4.45685e-26 
3.16228e+01 3.20705e+03 1.95280e-05 7.61174e-05 2.35989e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.64773e-26 4.64774e-26 
3.54813e+01 3.42849e+03 2.17079e-05 6.38669e-05 2.23711e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.85272e-26 4.85272e-26 
3.98107e+01 3.67180e+03 2.41271e-05 5.34239e-05 2.13236e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.07194e-26 5.07194e-26 
4.46684e+01 3.93854e+03 2.68123e-05 4.45647e-05 2.04340e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.30518e-26 5.30518e-26 
5.01187e+01 4.23031e+03 2.97926e-05 3.70861e-05 1.96819e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.55186e-26 5.55185e-26 
5.62341e+01 4.54878e+03 3.31001e-05 3.08034e-05 1.90486e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.81100e-26 5.81100e-26 
6.30957e+01 4.89575e+03 3.67700e-05 2.55496e-05 1.85173e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 6.08132e-26 6.08132e-26 
7.07946e+01 5.27313e+03 4.08412e-05 2.11746e-05 1.80729e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 6.36126e-26 6.36125e-26 
7.94328e+01 5.68312e+03 4.53566e-05 1.75448e-05 1.77016e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 6.64905e-26 6.64905e-26 
8.91251e+01 6.12816e+03 5.03638e-05 1.45425e-05 1.73916e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 6.94287e-26 6.94287e-26 
1.00000e+02 6.61111e+03 5.59159e-05 1.20651e-05 1.71324e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.24088e-26 7.24087e-26 
1.12202e+02 7.13525e+03 6.20720e-05 1.00243e-05 1.69147e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.54133e-26 7.54133e-26 
1.25893e+02 7.70441e+03 6.88982e-05 8.34475e-06 1.67306e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.84265e-26 7.84265e-26 
1.41254e+02 8.32302e+03 7.64686e-05 6.96279e-06 1.65735e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.14348e-26 8.14348e-26 
1.58489e+02 8.99617e+03 8.48664e-05 5.82524e-06 1.64375e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.44273e-26 8.44273e-26 
1.77828e+02 9.72976e+03 9.41849e-05 4.88791e-06 1.63178e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.73959e-26 8.73959e-26 
1.99526e+02 1.05305e+04 1.04529e-04 4.11434e-06 1.62099e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.03352e-26 9.03352e-26 
2.23872e+02 1.14061e+04 1.16018e-04 3.47461e-06 1.61104e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.32431e-26 9.32431e-26 
2.51189e+02 1.23653e+04 1.28783e-04 2.94425e-06 1.60160e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.61202e-26 9.61202e-26 
2.81838e+02 1.34182e+04 1.42975e-04 2.50332e-06 1.59239e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.89699e-26 9.89699e-26 
3.16228e+02 1.45761e+04 1.58763e-04 2.13561e-06 1.58315e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.01798e-25 1.01798e-25 
3.54813e+02 1.58520e+04 1.76338e-04 1.82796e-06 1.57364e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.04615e-25 1.04615e-25 
3.98107e+02 1.72609e+04 1.95914e-04 1.56965e-06 1.56366e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.07431e-25 1.07431e-25 
4.46684e+02 1.88198e+04 2.17737e-04 1.35202e-06 1.55297e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.10262e-25 1.10262e-25 
5.01187e+02 2.05483e+04 2.42081e-04 1.16799e-06 1.54140e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.13124e-25 1.13124e-25 
5.62341e+02 2.24689e+04 2.69260e-04 1.01183e-06 1.52872e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.16038e-25 1.16038e-25 
6.30957e+02 2.46076e+04 2.99627e-04 8.78843e-07 1.51476e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.19027e-25 1.19027e-25 
7.07946e+02 2.69948e+04 3.33587e-04 7.65206e-07 1.49931e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.22119e-25 1.22119e-25 
7.94328e+02 2.96655e+04 3.71600e-04 6.67779e-07 1.48220e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.25345e-25 1.25345e-25 
8.91251e+02 3.26606e+04 4.14188e-04 5.83984e-07 1.46325e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.28740e-25 1.28740e-25 
1.00000e+03 3.60283e+04 4.61950e-04 5.11694e-07 1.44228e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.32345e-25 1.32345e-25 
1.12202e+03 3.98249e+04 5.15572e-04 4.49151e-07 1.41917e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.36204e-25 1.36204e-25 
1.25893e+03 4.41171e+04 5.75837e-04 3.94893e-07 1.39377e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.40371e-25 1.40371e-25 
1.41254e+03 4.89838e+04 6.43647e-04 3.47705e-07 1.36600e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.44904e-25 1.44904e-25 
1.58489e+03 5.45192e+04 7.20040e-04 3.06569e-07 1.33579e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.49873e-25 1.49873e-25 
1.77828e+03 6.08357e+04 8.06213e-04 2.70629e-07 1.30312e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.55355e-25 1.55355e-25 
1.99526e+03 6.80686e+04 9.03546e-04 2.39167e-07 1.26802e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.61442e-25 1.61442e-25 
2.23872e+03 7.63813e+04 1.01364e-03 2.11572e-07 1.23056e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.68237e-25 1.68237e-25 
2.51189e+03 8.59722e+04 1.13836e-03 1.87327e-07 1.19088e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.75864e-25 1.75864e-25 
2.81838e+03 9.70838e+04 1.27986e-03 1.65993e-07 1.14914e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.84465e-25 1.84465e-25 
3.16228e+03 1.10013e+05 1.44065e-03 1.47193e-07 1.10558e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.94209e-25 1.94209e-25 
3.54813e+03 1.25127e+05 1.62368e-03 1.30604e-07 1.06047e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.05292e-25 2.05292e-25 
3.98107e+03 1.42878e+05 1.83236e-03 1.15949e-07 1.01411e-04 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.17950e-25 2.17950e-25 
4.46684e+03 1.63827e+05 2.07069e-03 1.02986e-07 9.66845e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.32461e-25 2.32461e-25 
5.01187e+03 1.88665e+05 2.34326e-03 9.15107e-08 9.19013e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.49155e-25 2.49155e-25 
5.62341e+03 2.18233e+05 2.65536e-03 8.13412e-08 8.70963e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.68420e-25 2.68420e-25 
6.30957e+03 2.53538e+05 3.01292e-03 7.23214e-08 8.23024e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.90712e-25 2.90712e-25 
7.07946e+03 2.95734e+05 3.42243e-03 6.43147e-08 7.75493e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.16553e-25 3.16553e-25 
7.94328e+03 3.46071e+05 3.89069e-03 5.72017e-08 7.28622e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.46527e-25 3.46527e-25 
8.91251e+03 4.05800e+05 4.42451e-03 5.08778e-08 6.82612e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.81276e-25 3.81276e-25 
1.00000e+04 4.76065e+05 5.03051e-03 4.52517e-08 6.37626e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.21493e-25 4.21493e-25 
1.12202e+04 5.57856e+05 5.71524e-03 4.02438e-08 5.93807e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.67941e-25 4.67941e-25 
1.25893e+04 6.52059e+05 6.48559e-03 3.57845e-08 5.51305e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.21500e-25 5.21500e-25 
1.41254e+04 7.59604e+05 7.34939e-03 3.18128e-08 5.10278e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.83219e-25 5.83219e-25 
1.58489e+04 8.81610e+05 8.31589e-03 2.82751e-08 4.70891e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 6.54385e-25 6.54385e-25 
1.77828e+04 1.01951e+06 9.39600e-03 2.51240e-08 4.33299e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.36573e-25 7.36573e-25 
1.99526e+04 1.17509e+06 1.06024e-02 2.23174e-08 3.97629e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 8.31712e-25 8.31712e-25 
2.23872e+04 1.35060e+06 1.19497e-02 1.98176e-08 3.63979e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.42147e-25 9.42147e-25 
2.51189e+04 1.54873e+06 1.34541e-02 1.75912e-08 3.32404e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.07073e-24 1.07073e-24 
2.81838e+04 1.77269e+06 1.51342e-02 1.56084e-08 3.02925e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.22090e-24 1.22090e-24 
3.16228e+04 2.02629e+06 1.70102e-02 1.38425e-08 2.75531e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.39685e-24 1.39685e-24 
3.54813e+04 2.31402e+06 1.91047e-02 1.22698e-08 2.50182e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.60367e-24 1.60367e-24 
3.98107e+04 2.64115e+06 2.14427e-02 1.08693e-08 2.26813e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 1.84753e-24 1.84753e-24 
4.46684e+04 3.01390e+06 2.40514e-02 9.62208e-09 2.05346e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.13595e-24 2.13595e-24 
5.01187e+04 3.43956e+06 2.69604e-02 8.51147e-09 1.85686e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.47807e-24 2.47807e-24 
5.62341e+04 3.92682e+06 3.02022e-02 7.52258e-09 1.67732e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 2.88503e-24 2.88503e-24 
6.30957e+04 4.48587e+06 3.38114e-02 6.64215e-09 1.51376e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.37041e-24 3.37041e-24 
7.07946e+04 5.12888e+06 3.78252e-02 5.85843e-09 1.36510e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 3.95072e-24 3.95072e-24 
7.94328e+04 5.87045e+06 4.22832e-02 5.16092e-09 1.23024e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 4.64612e-24 4.64612e-24 
8.91251e+04 6.72782e+06 4.72263e-02 4.54032e-09 1.10812e-05 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 5.48101e-24 5.48101e-24 
1.00000e+05 7.72214e+06 5.26975e-02 3.98834e-09 9.97717e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 6.48523e-24 6.48523e-24 
1.12202e+05 8.87867e+06 5.87398e-02 3.49763e-09 8.98042e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 7.69481e-24 7.69481e-24 
1.25893e+05 1.02285e+07 6.53960e-02 3.06164e-09 8.08169e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-17 9.15363e-24 9.15363e-24 
